instance clique james-cpp-max clique-par/t32 james-cpp-max-par/t32
mcs30_m2D_s60_AB07 41 10 30 7
mcs30_m2D_s60_AB08 39 7 32 7
mcs30_m2D_s60_AB09 33 6 28 10
mcs30_m2D_s70_AB00 3954 1654 1172 1415
mcs30_m2D_s70_AB01 5955 1960 1529 1512
mcs30_m2D_s70_AB02 4479 1512 1120 940
mcs30_m2D_s70_AB03 4545 1578 1100 1357
mcs30_m2D_s70_AB04 4570 1422 1306 971
mcs30_m2D_s70_AB05 2692 1194 560 910
mcs30_m2D_s70_AB06 3964 1580 1117 975
mcs30_m2D_s70_AB07 4238 1446 941 1051
mcs30_m2D_s70_AB08 3656 1488 959 1048
mcs30_m2D_s70_AB09 3511 1388 873 1266
mcs30_m2D_s80_AB00 12647 2574 3930 2539
mcs30_m2D_s80_AB01 13354 2632 3141 2155
mcs30_m2D_s80_AB02 7066 1958 2286 1951
mcs30_m2D_s80_AB03 7321 1497 2075 969
mcs30_m2D_s80_AB04 5625 1449 1636 1070
mcs30_m2D_s80_AB05 8085 1662 2080 1278
mcs30_m2D_s80_AB06 7009 1615 1934 1400
mcs30_m2D_s80_AB07 5934 1532 1489 1139
mcs30_m2D_s80_AB08 7124 1714 1863 1499
mcs30_m2D_s80_AB09 5859 1633 1834 1283
mcs30_m2D_s90_AB00 13069 1774 3336 1507
mcs30_m2D_s90_AB01 11927 1875 3051 1280
mcs30_m2D_s90_AB02 10790 1849 3301 1558
mcs30_m2D_s90_AB03 13323 1633 3152 1540
mcs30_m2D_s90_AB04 11371 1737 3310 1233
mcs30_m2D_s90_AB05 13862 2739 4082 1781
mcs30_m2D_s90_AB06 12168 1963 4227 1305
mcs30_m2D_s90_AB07 16014 2556 5444 1782
mcs30_m2D_s90_AB08 12050 1618 3178 1490
mcs30_m2D_s90_AB09 8312 2080 1927 1562
mcs30_m2Dr2_s100_AB00 10353 4143 1950 2502
mcs30_m2Dr2_s100_AB01 11782 4965 2533 4603
mcs30_m2Dr2_s100_AB02 11542 6724 2613 6109
mcs30_m2Dr2_s100_AB03 10856 4111 2175 2998
mcs30_m2Dr2_s100_AB04 22858 8643 4317 6418
mcs30_m2Dr2_s100_AB05 13655 4558 2898 3625
mcs30_m2Dr2_s100_AB06 12716 4564 3498 3378
mcs30_m2Dr2_s100_AB07 10053 4537 2008 4127
mcs30_m2Dr2_s100_AB08 8606 3855 2327 2726
mcs30_m2Dr2_s100_AB09 14101 5397 3297 2778
mcs30_m2Dr2_s30_AB00 3 0 7 2
mcs30_m2Dr2_s30_AB01 5 0 8 2
mcs30_m2Dr2_s30_AB02 4 0 9 1
mcs30_m2Dr2_s30_AB03 4 0 7 2
mcs30_m2Dr2_s30_AB04 3 0 7 2
mcs30_m2Dr2_s30_AB05 4 0 7 3
mcs30_m2Dr2_s30_AB06 4 0 7 2
mcs30_m2Dr2_s30_AB07 4 0 8 2
mcs30_m2Dr2_s30_AB08 3 0 7 1
mcs30_m2Dr2_s30_AB09 4 0 8 2
mcs30_m2Dr2_s50_AB00 64 8 48 8
mcs30_m2Dr2_s50_AB01 111 16 56 12
mcs30_m2Dr2_s50_AB02 73 12 46 9
mcs30_m2Dr2_s50_AB03 139 36 55 21
mcs30_m2Dr2_s50_AB04 67 17 47 7
mcs30_m2Dr2_s50_AB05 97 19 59 18
mcs30_m2Dr2_s50_AB06 94 9 47 10
mcs30_m2Dr2_s50_AB07 73 13 45 12
mcs30_m2Dr2_s50_AB08 99 12 59 10
mcs30_m2Dr2_s50_AB09 63 7 50 6
mcs30_m2Dr2_s60_AB00 71 15 43 19
mcs30_m2Dr2_s60_AB01 52 13 31 7
mcs30_m2Dr2_s60_AB02 39 13 27 11
mcs30_m2Dr2_s60_AB03 51 11 36 9
mcs30_m2Dr2_s60_AB04 64 10 35 10
mcs30_m2Dr2_s60_AB05 34 8 30 7
mcs30_m2Dr2_s60_AB06 46 11 31 14
mcs30_m2Dr2_s60_AB07 43 11 32 12
mcs30_m2Dr2_s60_AB08 60 17 27 13
mcs30_m2Dr2_s60_AB09 75 17 47 16
mcs30_m2Dr2_s70_AB00 3920 2450 1079 1900
mcs30_m2Dr2_s70_AB01 5426 2819 1421 2204
mcs30_m2Dr2_s70_AB02 9751 2442 2322 2008
mcs30_m2Dr2_s70_AB03 9524 3509 1976 2878
mcs30_m2Dr2_s70_AB04 3991 1717 1189 1577
mcs30_m2Dr2_s70_AB05 9909 3261 1454 1704
mcs30_m2Dr2_s70_AB06 6974 2648 1863 1904
mcs30_m2Dr2_s70_AB07 3313 1429 681 1074
mcs30_m2Dr2_s70_AB08 7491 2521 1925 1636
mcs30_m2Dr2_s70_AB09 4606 1764 1345 1444
mcs30_m2Dr2_s80_AB00 20632 4720 3881 3794
mcs30_m2Dr2_s80_AB01 10323 3362 2711 2344
mcs30_m2Dr2_s80_AB02 26187 7633 6036 5742
mcs30_m2Dr2_s80_AB03 9567 2374 2109 2218
mcs30_m2Dr2_s80_AB04 5892 1590 1334 1276
mcs30_m2Dr2_s80_AB05 17038 3463 3907 3141
mcs30_m2Dr2_s80_AB06 11809 3745 2287 2517
mcs30_m2Dr2_s80_AB07 16378 3308 3407 3054
mcs30_m2Dr2_s80_AB08 17757 4677 3576 3476
mcs30_m2Dr2_s80_AB09 13743 3145 3571 1924
mcs30_m2Dr2_s90_AB00 48119 5367 8612 4019
mcs30_m2Dr2_s90_AB01 22528 2903 4837 2172
mcs30_m2Dr2_s90_AB02 58414 8792 17097 6754
mcs30_m2Dr2_s90_AB03 23265 3460 4461 1974
mcs30_m2Dr2_s90_AB04 20694 3366 4638 3218
mcs30_m2Dr2_s90_AB05 26143 4441 5898 4046
mcs30_m2Dr2_s90_AB06 22981 4394 4041 3087
mcs30_m2Dr2_s90_AB07 25773 3440 5523 3106
mcs30_m2Dr2_s90_AB08 19584 2763 5215 2216
mcs30_m2Dr2_s90_AB09 15864 1789 3523 1751
mcs30_m2Dr4_s100_AB00 14090 3995 3905 3977
mcs30_m2Dr4_s100_AB01 14322 6128 3043 4988
mcs30_m2Dr4_s100_AB02 18525 6090 4305 4714
mcs30_m2Dr4_s100_AB03 32703 10184 7047 6547
mcs30_m2Dr4_s100_AB04 18545 5889 4109 5477
mcs30_m2Dr4_s100_AB05 10063 3320 2163 3098
mcs30_m2Dr4_s100_AB06 15311 5666 2935 5287
mcs30_m2Dr4_s100_AB07 25528 8132 4687 7661
mcs30_m2Dr4_s100_AB08 15484 5999 3035 5561
mcs30_m2Dr4_s100_AB09 18093 5935 4717 5148
mcs30_m2Dr4_s30_AB00 4 0 8 2
mcs30_m2Dr4_s30_AB01 5 0 8 2
mcs30_m2Dr4_s30_AB02 3 0 9 1
mcs30_m2Dr4_s30_AB03 4 0 8 4
mcs30_m2Dr4_s30_AB04 4 0 8 2
mcs30_m2Dr4_s30_AB05 3 0 7 2
mcs30_m2Dr4_s30_AB06 4 0 10 2
mcs30_m2Dr4_s30_AB07 5 0 9 1
mcs30_m2Dr4_s30_AB08 3 0 7 1
mcs30_m2Dr4_s30_AB09 5 0 9 2
mcs30_m2Dr4_s50_AB00 94 18 58 17
mcs30_m2Dr4_s50_AB01 113 16 62 14
mcs30_m2Dr4_s50_AB02 88 14 55 15
mcs30_m2Dr4_s50_AB03 108 15 60 10
mcs30_m2Dr4_s50_AB04 104 14 59 12
mcs30_m2Dr4_s50_AB05 83 18 45 13
mcs30_m2Dr4_s50_AB06 84 12 53 13
mcs30_m2Dr4_s50_AB07 99 14 52 11
mcs30_m2Dr4_s50_AB08 90 15 51 10
mcs30_m2Dr4_s50_AB09 111 14 65 10
mcs30_m2Dr4_s60_AB00 46 10 31 10
mcs30_m2Dr4_s60_AB01 50 16 28 15
mcs30_m2Dr4_s60_AB02 59 15 38 14
mcs30_m2Dr4_s60_AB03 64 17 37 18
mcs30_m2Dr4_s60_AB04 70 15 45 15
mcs30_m2Dr4_s60_AB05 62 14 44 10
mcs30_m2Dr4_s60_AB06 99 42 43 27
mcs30_m2Dr4_s60_AB07 49 13 32 13
mcs30_m2Dr4_s60_AB08 37 12 31 13
mcs30_m2Dr4_s60_AB09 46 12 28 14
mcs30_m2Dr4_s70_AB00 6928 2530 1213 1828
mcs30_m2Dr4_s70_AB01 15391 5491 3604 3730
mcs30_m2Dr4_s70_AB02 18936 5825 3960 5379
mcs30_m2Dr4_s70_AB03 16944 5324 3031 3638
mcs30_m2Dr4_s70_AB04 10327 3915 1869 3218
mcs30_m2Dr4_s70_AB05 17136 4239 3836 3995
mcs30_m2Dr4_s70_AB06 9175 4425 1384 2807
mcs30_m2Dr4_s70_AB07 15410 6445 3097 6065
mcs30_m2Dr4_s70_AB08 7258 4142 1644 3615
mcs30_m2Dr4_s70_AB09 12099 6022 2514 2722
mcs30_m2Dr4_s80_AB00 12051 4468 2471 3469
mcs30_m2Dr4_s80_AB01 12720 4385 2599 3231
mcs30_m2Dr4_s80_AB02 10371 3209 2122 2376
mcs30_m2Dr4_s80_AB03 16756 4978 3318 3229
mcs30_m2Dr4_s80_AB04 22888 5153 4302 4310
mcs30_m2Dr4_s80_AB05 19547 6363 3713 4429
mcs30_m2Dr4_s80_AB06 16931 5069 3463 3639
mcs30_m2Dr4_s80_AB07 35789 7247 8603 4953
mcs30_m2Dr4_s80_AB08 14861 3333 3180 2402
mcs30_m2Dr4_s80_AB09 19795 6101 3998 4226
mcs30_m2Dr4_s90_AB00 51741 6497 8318 5420
mcs30_m2Dr4_s90_AB01 26632 5014 5327 3182
mcs30_m2Dr4_s90_AB02 54436 8864 11840 5874
mcs30_m2Dr4_s90_AB03 23583 4226 4477 2723
mcs30_m2Dr4_s90_AB04 43031 5079 6794 3818
mcs30_m2Dr4_s90_AB05 33162 5498 6108 3367
mcs30_m2Dr4_s90_AB06 43826 7030 9637 6451
mcs30_m2Dr4_s90_AB07 19401 3023 4353 1861
mcs30_m2Dr4_s90_AB08 32134 4403 7723 4202
mcs30_m2Dr4_s90_AB09 24893 4208 5771 2873
mcs30_m2Dr6_s100_AB00 23192 10944 3691 8065
mcs30_m2Dr6_s100_AB01 22276 9496 4914 5637
mcs30_m2Dr6_s100_AB02 21912 8075 4449 7682
mcs30_m2Dr6_s100_AB03 36263 11177 5264 8995
mcs30_m2Dr6_s100_AB04 10771 3348 1864 3166
mcs30_m2Dr6_s100_AB05 26815 9595 6017 6702
mcs30_m2Dr6_s100_AB06 38134 11800 6013 10867
mcs30_m2Dr6_s100_AB07 24657 9402 5185 6084
mcs30_m2Dr6_s100_AB08 5692 1775 902 1756
mcs30_m2Dr6_s100_AB09 12332 4996 1685 3918
mcs30_m2Dr6_s30_AB00 3 0 7 2
mcs30_m2Dr6_s30_AB01 3 0 6 2
mcs30_m2Dr6_s30_AB02 4 0 8 3
mcs30_m2Dr6_s30_AB03 4 0 8 2
mcs30_m2Dr6_s30_AB04 3 0 8 3
mcs30_m2Dr6_s30_AB05 5 0 9 2
mcs30_m2Dr6_s30_AB06 3 0 7 1
mcs30_m2Dr6_s30_AB07 3 0 8 1
mcs30_m2Dr6_s30_AB08 3 0 7 3
mcs30_m2Dr6_s30_AB09 4 0 8 3
mcs30_m2Dr6_s50_AB00 137 46 59 40
mcs30_m2Dr6_s50_AB01 65 9 44 9
mcs30_m2Dr6_s50_AB02 99 16 55 19
mcs30_m2Dr6_s50_AB03 87 15 54 16
mcs30_m2Dr6_s50_AB04 95 19 51 17
mcs30_m2Dr6_s50_AB05 102 18 64 18
mcs30_m2Dr6_s50_AB06 79 12 48 10
mcs30_m2Dr6_s50_AB07 119 17 63 16
mcs30_m2Dr6_s50_AB08 96 21 54 19
mcs30_m2Dr6_s50_AB09 94 18 57 19
mcs30_m2Dr6_s60_AB00 59 21 33 23
mcs30_m2Dr6_s60_AB01 98 26 40 28
mcs30_m2Dr6_s60_AB02 53 11 31 11
mcs30_m2Dr6_s60_AB03 61 17 37 11
mcs30_m2Dr6_s60_AB04 70 20 37 20
mcs30_m2Dr6_s60_AB05 73 20 34 22
mcs30_m2Dr6_s60_AB06 69 22 29 21
mcs30_m2Dr6_s60_AB07 47 11 29 11
mcs30_m2Dr6_s60_AB08 61 22 30 19
mcs30_m2Dr6_s60_AB09 36 12 30 10
mcs30_m2Dr6_s70_AB00 9563 3323 1871 2566
mcs30_m2Dr6_s70_AB01 6015 5440 1274 3802
mcs30_m2Dr6_s70_AB02 15668 5875 2428 4682
mcs30_m2Dr6_s70_AB03 3964 2558 476 2178
mcs30_m2Dr6_s70_AB04 10997 4087 2040 2774
mcs30_m2Dr6_s70_AB05 10798 4124 1735 2477
mcs30_m2Dr6_s70_AB06 12563 5727 2034 3647
mcs30_m2Dr6_s70_AB07 12834 4959 2669 4719
mcs30_m2Dr6_s70_AB08 4673 1682 1133 1405
mcs30_m2Dr6_s70_AB09 6567 2293 1328 1637
mcs30_m2Dr6_s80_AB00 30051 9571 5584 6226
mcs30_m2Dr6_s80_AB01 42156 11467 7077 10647
mcs30_m2Dr6_s80_AB02 20073 3967 4343 2973
mcs30_m2Dr6_s80_AB03 33665 6327 5770 5850
mcs30_m2Dr6_s80_AB04 28858 6400 5350 4385
mcs30_m2Dr6_s80_AB05 35507 8887 5534 6610
mcs30_m2Dr6_s80_AB06 33727 8365 8551 6324
mcs30_m2Dr6_s80_AB07 33886 7099 5845 5450
mcs30_m2Dr6_s80_AB08 15506 7012 2338 4846
mcs30_m2Dr6_s80_AB09 19181 4506 3529 3469
mcs30_m2Dr6_s90_AB00 49791 7378 10066 4575
mcs30_m2Dr6_s90_AB01 27569 4692 4463 1969
mcs30_m2Dr6_s90_AB02 70481 13256 15917 9746
mcs30_m2Dr6_s90_AB03 33196 6608 6698 4119
mcs30_m2Dr6_s90_AB04 38777 5364 6239 4166
mcs30_m2Dr6_s90_AB05 49317 5963 10933 4464
mcs30_m2Dr6_s90_AB06 44362 9200 7509 6550
mcs30_m2Dr6_s90_AB07 49985 7526 8853 6350
mcs30_m2Dr6_s90_AB08 36672 8552 5513 6441
mcs30_m2Dr6_s90_AB09 22590 6994 5043 4692
mcs30_m3D_s100_AB00 61686 27394 11432 18933
mcs30_m3D_s100_AB01 100000 35580 19365 21973
mcs30_m3D_s100_AB02 63038 28310 10439 24582
mcs30_m3D_s100_AB03 100000 39528 14393 27321
mcs30_m3D_s100_AB04 68373 29362 13184 19644
mcs30_m3D_s100_AB05 100000 30205 23504 22834
mcs30_m3D_s100_AB06 66847 30294 12418 22176
mcs30_m3D_s100_AB07 72137 30398 11893 23114
mcs30_m3D_s100_AB08 77253 28190 15609 23586
mcs30_m3D_s100_AB09 69086 29236 13273 27425
mcs30_m3D_s25_AB00 6 0 10 4
mcs30_m3D_s25_AB01 6 0 10 2
mcs30_m3D_s25_AB02 6 0 10 3
mcs30_m3D_s25_AB03 7 0 11 4
mcs30_m3D_s25_AB04 5 0 9 3
mcs30_m3D_s25_AB05 6 0 10 4
mcs30_m3D_s25_AB06 5 0 7 3
mcs30_m3D_s25_AB07 6 0 9 2
mcs30_m3D_s25_AB08 7 0 11 3
mcs30_m3D_s25_AB09 6 0 10 2
mcs30_m3D_s30_AB00 3 0 9 1
mcs30_m3D_s30_AB01 5 0 8 3
mcs30_m3D_s30_AB02 3 0 6 3
mcs30_m3D_s30_AB03 4 0 8 1
mcs30_m3D_s30_AB04 3 0 8 2
mcs30_m3D_s30_AB05 3 0 7 3
mcs30_m3D_s30_AB06 3 0 9 2
mcs30_m3D_s30_AB07 3 0 7 2
mcs30_m3D_s30_AB08 4 0 9 2
mcs30_m3D_s30_AB09 3 0 6 3
mcs30_m3D_s40_AB00 12 0 15 2
mcs30_m3D_s40_AB01 13 0 16 1
mcs30_m3D_s40_AB02 9 0 14 2
mcs30_m3D_s40_AB03 15 0 18 2
mcs30_m3D_s40_AB04 10 0 14 2
mcs30_m3D_s40_AB05 12 0 15 2
mcs30_m3D_s40_AB06 12 0 17 2
mcs30_m3D_s40_AB07 14 0 16 2
mcs30_m3D_s40_AB08 17 0 16 2
mcs30_m3D_s40_AB09 14 0 17 2
mcs30_m3D_s70_AB00 26550 5789 4557 5417
mcs30_m3D_s70_AB01 45241 21229 8139 16896
mcs30_m3D_s70_AB02 23412 18911 2718 14838
mcs30_m3D_s70_AB03 2459 2566 409 2286
mcs30_m3D_s70_AB04 8806 7127 1863 5077
mcs30_m3D_s70_AB05 29486 12926 4111 10772
mcs30_m3D_s70_AB06 22346 18745 4743 14866
mcs30_m3D_s70_AB07 29112 20755 3463 17568
mcs30_m3D_s70_AB08 45112 19057 7353 15457
mcs30_m3D_s70_AB09 16979 11614 2326 8272
mcs30_m3D_s80_AB00 100000 23543 18752 21703
mcs30_m3D_s80_AB01 61035 23807 11185 17795
mcs30_m3D_s80_AB02 100000 22995 20447 21321
mcs30_m3D_s80_AB03 56073 24751 9005 17039
mcs30_m3D_s80_AB04 75244 28886 12344 19729
mcs30_m3D_s80_AB05 77195 23854 14582 17614
mcs30_m3D_s80_AB06 100000 4130 22456 3890
mcs30_m3D_s80_AB07 88105 21517 12048 14313
mcs30_m3D_s80_AB08 55698 24529 10856 17697
mcs30_m3D_s80_AB09 77487 24963 11741 12343
mcs30_m3D_s90_AB00 100000 29945 36296 20191
mcs30_m3D_s90_AB01 100000 43268 56606 33092
mcs30_m3D_s90_AB02 100000 25810 24360 17367
mcs30_m3D_s90_AB03 100000 24471 41113 22824
mcs30_m3D_s90_AB04 100000 27490 37335 17596
mcs30_m3D_s90_AB05 100000 35279 36246 32906
mcs30_m3D_s90_AB06 100000 29890 24376 28191
mcs30_m3D_s90_AB07 100000 26004 21672 18561
mcs30_m3D_s90_AB08 100000 26623 22083 20023
mcs30_m3D_s90_AB09 100000 38326 31657 32589
mcs30_m3Dr2_s100_AB00 89083 38648 15435 35845
mcs30_m3Dr2_s100_AB01 81213 35800 16505 27049
mcs30_m3Dr2_s100_AB02 100000 39573 18879 36713
mcs30_m3Dr2_s100_AB03 42339 14468 8761 12240
mcs30_m3Dr2_s100_AB04 95097 34277 16218 31661
mcs30_m3Dr2_s100_AB05 79887 41730 13394 31159
mcs30_m3Dr2_s100_AB06 77856 35684 14130 22049
mcs30_m3Dr2_s100_AB07 100000 46983 25062 31092
mcs30_m3Dr2_s100_AB08 100000 48539 19067 34739
mcs30_m3Dr2_s100_AB09 66359 39375 10632 32934
mcs30_m3Dr2_s25_AB00 5 0 10 3
mcs30_m3Dr2_s25_AB01 6 0 10 3
mcs30_m3Dr2_s25_AB02 10 0 10 5
mcs30_m3Dr2_s25_AB03 7 0 10 5
mcs30_m3Dr2_s25_AB04 6 0 10 4
mcs30_m3Dr2_s25_AB05 6 0 9 2
mcs30_m3Dr2_s25_AB06 5 0 9 4
mcs30_m3Dr2_s25_AB07 7 0 10 3
mcs30_m3Dr2_s25_AB08 6 0 10 4
mcs30_m3Dr2_s25_AB09 6 0 10 2
mcs30_m3Dr2_s30_AB00 4 0 9 2
mcs30_m3Dr2_s30_AB01 3 0 9 2
mcs30_m3Dr2_s30_AB02 4 0 8 2
mcs30_m3Dr2_s30_AB03 4 0 7 3
mcs30_m3Dr2_s30_AB04 4 0 7 2
mcs30_m3Dr2_s30_AB05 4 0 8 2
mcs30_m3Dr2_s30_AB06 5 0 9 3
mcs30_m3Dr2_s30_AB07 4 0 9 3
mcs30_m3Dr2_s30_AB08 3 0 7 1
mcs30_m3Dr2_s30_AB09 3 0 8 2
mcs30_m3Dr2_s40_AB00 13 0 17 1
mcs30_m3Dr2_s40_AB01 14 0 16 2
mcs30_m3Dr2_s40_AB02 15 0 18 1
mcs30_m3Dr2_s40_AB03 15 0 19 3
mcs30_m3Dr2_s40_AB04 10 0 15 2
mcs30_m3Dr2_s40_AB05 11 0 14 3
mcs30_m3Dr2_s40_AB06 11 0 14 2
mcs30_m3Dr2_s40_AB07 18 0 18 2
mcs30_m3Dr2_s40_AB08 16 0 18 1
mcs30_m3Dr2_s40_AB09 11 0 15 3
mcs30_m3Dr2_s70_AB00 17698 12535 2747 8583
mcs30_m3Dr2_s70_AB01 54664 34324 8755 30375
mcs30_m3Dr2_s70_AB02 28336 22519 4863 20762
mcs30_m3Dr2_s70_AB03 13914 18301 2002 12791
mcs30_m3Dr2_s70_AB04 20297 13288 2420 7963
mcs30_m3Dr2_s70_AB05 17992 11032 2381 10279
mcs30_m3Dr2_s70_AB06 5056 4759 476 3481
mcs30_m3Dr2_s70_AB07 51095 28322 9899 16920
mcs30_m3Dr2_s70_AB08 12461 7463 1627 5330
mcs30_m3Dr2_s70_AB09 11214 15114 1486 12392
mcs30_m3Dr2_s80_AB00 100000 33144 23652 26121
mcs30_m3Dr2_s80_AB01 100000 21913 14203 13121
mcs30_m3Dr2_s80_AB02 100000 32494 24077 24149
mcs30_m3Dr2_s80_AB03 85151 25397 15708 17659
mcs30_m3Dr2_s80_AB04 74675 29514 10853 22263
mcs30_m3Dr2_s80_AB05 100000 29019 19640 22235
mcs30_m3Dr2_s80_AB06 60806 14820 8357 12571
mcs30_m3Dr2_s80_AB07 83211 28892 16015 23711
mcs30_m3Dr2_s80_AB08 100000 42341 24389 19489
mcs30_m3Dr2_s80_AB09 100000 35049 17539 23354
mcs30_m3Dr2_s90_AB00 100000 51785 37155 32934
mcs30_m3Dr2_s90_AB01 100000 37660 23037 17661
mcs30_m3Dr2_s90_AB02 100000 24232 19358 16382
mcs30_m3Dr2_s90_AB03 100000 34228 29085 31592
mcs30_m3Dr2_s90_AB04 100000 33135 32999 22272
mcs30_m3Dr2_s90_AB05 100000 36936 44371 28264
mcs30_m3Dr2_s90_AB06 100000 45724 40010 23257
mcs30_m3Dr2_s90_AB07 100000 33757 46465 31620
mcs30_m3Dr2_s90_AB08 79596 19940 10115 15182
mcs30_m3Dr2_s90_AB09 100000 31699 43792 24310
mcs30_m3Dr4_s100_AB00 100000 54740 21983 28859
mcs30_m3Dr4_s100_AB01 100000 46316 21784 34938
mcs30_m3Dr4_s100_AB02 100000 42477 24951 34794
mcs30_m3Dr4_s100_AB03 100000 44371 19520 41099
mcs30_m3Dr4_s100_AB04 100000 43705 18535 33716
mcs30_m3Dr4_s100_AB05 98081 25824 14739 24171
mcs30_m3Dr4_s100_AB06 100000 44025 19443 37443
mcs30_m3Dr4_s100_AB07 100000 36583 21167 33998
mcs30_m3Dr4_s100_AB08 100000 48030 22000 44430
mcs30_m3Dr4_s100_AB09 100000 48355 18850 29670
mcs30_m3Dr4_s25_AB00 5 0 8 4
mcs30_m3Dr4_s25_AB01 6 0 11 3
mcs30_m3Dr4_s25_AB02 6 0 13 3
mcs30_m3Dr4_s25_AB03 5 0 10 4
mcs30_m3Dr4_s25_AB04 7 0 11 4
mcs30_m3Dr4_s25_AB05 7 0 10 4
mcs30_m3Dr4_s25_AB06 5 0 10 3
mcs30_m3Dr4_s25_AB07 8 0 9 3
mcs30_m3Dr4_s25_AB08 7 0 12 2
mcs30_m3Dr4_s25_AB09 5 0 8 3
mcs30_m3Dr4_s30_AB00 4 0 8 2
mcs30_m3Dr4_s30_AB01 4 0 8 1
mcs30_m3Dr4_s30_AB02 4 0 8 2
mcs30_m3Dr4_s30_AB03 5 0 8 3
mcs30_m3Dr4_s30_AB04 2 0 7 1
mcs30_m3Dr4_s30_AB05 3 0 7 2
mcs30_m3Dr4_s30_AB06 3 0 7 1
mcs30_m3Dr4_s30_AB07 3 0 8 2
mcs30_m3Dr4_s30_AB08 3 0 8 2
mcs30_m3Dr4_s30_AB09 3 0 6 3
mcs30_m3Dr4_s40_AB00 12 0 15 1
mcs30_m3Dr4_s40_AB01 11 0 15 2
mcs30_m3Dr4_s40_AB02 12 0 14 3
mcs30_m3Dr4_s40_AB03 15 0 19 2
mcs30_m3Dr4_s40_AB04 15 0 14 3
mcs30_m3Dr4_s40_AB05 13 0 17 2
mcs30_m3Dr4_s40_AB06 13 0 16 2
mcs30_m3Dr4_s40_AB07 13 0 16 2
mcs30_m3Dr4_s40_AB08 15 0 18 1
mcs30_m3Dr4_s40_AB09 14 0 18 2
mcs30_m3Dr4_s70_AB00 1238 2552 300 2380
mcs30_m3Dr4_s70_AB01 12610 11590 1320 8882
mcs30_m3Dr4_s70_AB02 14132 19946 2441 17097
mcs30_m3Dr4_s70_AB03 9066 8111 1132 6384
mcs30_m3Dr4_s70_AB04 6374 9674 1103 9349
mcs30_m3Dr4_s70_AB05 20466 16125 4036 12929
mcs30_m3Dr4_s70_AB06 18834 20766 2995 16061
mcs30_m3Dr4_s70_AB07 10259 16750 866 8057
mcs30_m3Dr4_s70_AB08 2725 6099 315 4434
mcs30_m3Dr4_s70_AB09 18912 19572 1776 16661
mcs30_m3Dr4_s80_AB00 69366 28242 7834 15836
mcs30_m3Dr4_s80_AB01 86130 19246 10364 18021
mcs30_m3Dr4_s80_AB02 100000 37514 17547 24292
mcs30_m3Dr4_s80_AB03 75852 32581 9988 23375
mcs30_m3Dr4_s80_AB04 83213 27209 12965 19059
mcs30_m3Dr4_s80_AB05 93972 34842 11723 19799
mcs30_m3Dr4_s80_AB06 82112 20960 11118 15768
mcs30_m3Dr4_s80_AB07 100000 47547 29081 26464
mcs30_m3Dr4_s80_AB08 100000 26866 18371 20709
mcs30_m3Dr4_s80_AB09 93493 30146 15159 28141
mcs30_m3Dr4_s90_AB00 100000 57382 38999 35102
mcs30_m3Dr4_s90_AB01 100000 40289 55044 26017
mcs30_m3Dr4_s90_AB02 100000 59658 75339 44341
mcs30_m3Dr4_s90_AB03 100000 51921 35678 35824
mcs30_m3Dr4_s90_AB04 100000 44373 44726 41435
mcs30_m3Dr4_s90_AB05 100000 30168 27713 24162
mcs30_m3Dr4_s90_AB06 100000 60367 80832 45667
mcs30_m3Dr4_s90_AB07 75848 18489 13800 15231
mcs30_m3Dr4_s90_AB08 100000 46274 22701 29017
mcs30_m3Dr4_s90_AB09 100000 44373 49673 32815
mcs30_m3Dr6_s100_AB00 100000 50200 15894 39548
mcs30_m3Dr6_s100_AB01 100000 51838 19513 47999
mcs30_m3Dr6_s100_AB02 100000 61366 21208 28507
mcs30_m3Dr6_s100_AB03 100000 58191 23543 49591
mcs30_m3Dr6_s100_AB04 66343 23095 11151 21203
mcs30_m3Dr6_s100_AB05 100000 55277 13707 33625
mcs30_m3Dr6_s100_AB06 97922 35558 12634 32955
mcs30_m3Dr6_s100_AB07 79556 37318 11803 23908
mcs30_m3Dr6_s100_AB08 100000 34937 12993 33156
mcs30_m3Dr6_s100_AB09 100000 41892 18719 34198
mcs30_m3Dr6_s25_AB00 6 0 11 2
mcs30_m3Dr6_s25_AB01 7 0 10 4
mcs30_m3Dr6_s25_AB02 9 0 14 3
mcs30_m3Dr6_s25_AB03 12 0 12 4
mcs30_m3Dr6_s25_AB04 5 0 8 5
mcs30_m3Dr6_s25_AB05 5 0 9 4
mcs30_m3Dr6_s25_AB06 6 0 9 5
mcs30_m3Dr6_s25_AB07 6 0 10 3
mcs30_m3Dr6_s25_AB08 7 0 11 3
mcs30_m3Dr6_s25_AB09 6 0 8 3
mcs30_m3Dr6_s30_AB00 3 0 8 1
mcs30_m3Dr6_s30_AB01 3 0 8 2
mcs30_m3Dr6_s30_AB02 4 0 7 1
mcs30_m3Dr6_s30_AB03 3 0 6 2
mcs30_m3Dr6_s30_AB04 3 0 8 2
mcs30_m3Dr6_s30_AB05 3 0 6 1
mcs30_m3Dr6_s30_AB06 3 0 7 1
mcs30_m3Dr6_s30_AB07 4 0 8 2
mcs30_m3Dr6_s30_AB08 3 0 5 2
mcs30_m3Dr6_s30_AB09 3 0 8 1
mcs30_m3Dr6_s40_AB00 15 0 13 3
mcs30_m3Dr6_s40_AB01 12 0 18 2
mcs30_m3Dr6_s40_AB02 10 0 14 3
mcs30_m3Dr6_s40_AB03 11 0 16 2
