instance clique james-cpp-max clique-par/t32 james-cpp-max-par/t32
mcs30_m3D_s70_AB09 12416 8498 5686 13725
mcs30_m3D_s80_AB00 75896 17014 31171 45771
mcs30_m3D_s80_AB01 49613 20121 21262 24609
mcs30_m3D_s80_AB02 70396 16318 30810 41145
mcs30_m3D_s80_AB03 41359 17445 14673 24317
mcs30_m3D_s80_AB04 51236 20073 19756 24598
mcs30_m3D_s80_AB05 57721 16782 23471 32082
mcs30_m3D_s80_AB06 100357 3500 44275 8103
mcs30_m3D_s80_AB07 66784 15259 17466 19259
mcs30_m3D_s80_AB08 38701 17642 15666 26720
mcs30_m3D_s80_AB09 54107 17457 19664 27098
mcs30_m3D_s90_AB00 128559 20976 49298 25786
mcs30_m3D_s90_AB01 209821 35756 86551 40795
mcs30_m3D_s90_AB02 95159 18653 36746 20778
mcs30_m3D_s90_AB03 142407 17264 52694 45222
mcs30_m3D_s90_AB04 132841 19478 50524 22554
mcs30_m3D_s90_AB05 170687 24976 47528 39523
mcs30_m3D_s90_AB06 137601 25125 43046 60974
mcs30_m3D_s90_AB07 85260 19665 32290 26007
mcs30_m3D_s90_AB08 86761 18882 32151 30260
mcs30_m3D_s90_AB09 136914 26563 44078 33405
mcs30_m3Dr2_s100_AB00 68300 32208 22398 61519
mcs30_m3Dr2_s100_AB01 75575 33920 26773 43400
mcs30_m3Dr2_s100_AB02 88803 31328 27049 69595
mcs30_m3Dr2_s100_AB03 32013 11602 13630 16624
mcs30_m3Dr2_s100_AB04 69442 26168 28964 64931
mcs30_m3Dr2_s100_AB05 61465 33434 19244 36649
mcs30_m3Dr2_s100_AB06 70849 34429 25133 42784
mcs30_m3Dr2_s100_AB07 99165 38637 33401 45294
mcs30_m3Dr2_s100_AB08 83600 37461 29963 57452
mcs30_m3Dr2_s100_AB09 52283 32382 16101 50543
mcs30_m3Dr2_s25_AB00 5 0 7 2
mcs30_m3Dr2_s25_AB01 5 0 7 2
mcs30_m3Dr2_s25_AB02 6 0 16 4
mcs30_m3Dr2_s25_AB03 5 0 10 3
mcs30_m3Dr2_s25_AB04 5 0 8 6
mcs30_m3Dr2_s25_AB05 6 0 8 3
mcs30_m3Dr2_s25_AB06 4 0 6 2
mcs30_m3Dr2_s25_AB07 5 0 9 3
mcs30_m3Dr2_s25_AB08 6 0 8 4
mcs30_m3Dr2_s25_AB09 6 0 10 2
mcs30_m3Dr2_s30_AB00 2 0 31 38
mcs30_m3Dr2_s30_AB01 4 0 39 26
mcs30_m3Dr2_s30_AB02 6 0 27 22
mcs30_m3Dr2_s30_AB03 7 0 27 22
mcs30_m3Dr2_s30_AB04 6 0 40 22
mcs30_m3Dr2_s30_AB05 3 0 43 34
mcs30_m3Dr2_s30_AB06 4 0 29 22
mcs30_m3Dr2_s30_AB07 6 0 27 34
mcs30_m3Dr2_s30_AB08 2 0 42 22
mcs30_m3Dr2_s30_AB09 5 0 40 22
mcs30_m3Dr2_s40_AB00 12 0 39 23
mcs30_m3Dr2_s40_AB01 12 0 39 29
mcs30_m3Dr2_s40_AB02 14 0 59 22
mcs30_m3Dr2_s40_AB03 11 0 39 22
mcs30_m3Dr2_s40_AB04 10 0 31 30
mcs30_m3Dr2_s40_AB05 10 0 48 22
mcs30_m3Dr2_s40_AB06 10 0 35 14
mcs30_m3Dr2_s40_AB07 9 0 35 21
mcs30_m3Dr2_s40_AB08 11 0 59 22
mcs30_m3Dr2_s40_AB09 10 0 37 22
mcs30_m3Dr2_s70_AB00 12246 8991 3366 11283
mcs30_m3Dr2_s70_AB01 46121 28938 16870 51742
mcs30_m3Dr2_s70_AB02 20522 16108 5356 32561
mcs30_m3Dr2_s70_AB03 10573 13085 1999 19370
mcs30_m3Dr2_s70_AB04 14630 9617 3055 12429
mcs30_m3Dr2_s70_AB05 13251 7875 2564 19409
mcs30_m3Dr2_s70_AB06 4456 4272 1017 5702
mcs30_m3Dr2_s70_AB07 37201 20211 12478 29240
mcs30_m3Dr2_s70_AB08 9025 5412 1714 5040
mcs30_m3Dr2_s70_AB09 7908 11021 1538 15395
mcs30_m3Dr2_s80_AB00 117028 23870 32797 39310
mcs30_m3Dr2_s80_AB01 90544 18790 25154 23603
mcs30_m3Dr2_s80_AB02 100424 23197 35483 26122
mcs30_m3Dr2_s80_AB03 57371 18183 26090 28326
mcs30_m3Dr2_s80_AB04 51120 20969 18153 26218
mcs30_m3Dr2_s80_AB05 76934 21107 28818 30163
mcs30_m3Dr2_s80_AB06 50410 12631 13005 16789
mcs30_m3Dr2_s80_AB07 55506 20718 22970 37140
mcs30_m3Dr2_s80_AB08 101615 30293 38526 39458
mcs30_m3Dr2_s80_AB09 79349 24994 25818 29862
mcs30_m3Dr2_s90_AB00 155586 36678 55047 52734
mcs30_m3Dr2_s90_AB01 126286 31472 36174 71525
mcs30_m3Dr2_s90_AB02 79298 18356 22797 21374
mcs30_m3Dr2_s90_AB03 117556 24135 41586 60218
mcs30_m3Dr2_s90_AB04 123246 23970 42026 31534
mcs30_m3Dr2_s90_AB05 178399 26021 59018 42602
mcs30_m3Dr2_s90_AB06 208345 38452 59823 50763
mcs30_m3Dr2_s90_AB07 184056 24289 54089 60617
mcs30_m3Dr2_s90_AB08 58085 14307 15002 25974
mcs30_m3Dr2_s90_AB09 159463 22389 57561 35053
mcs30_m3Dr4_s100_AB00 114149 45240 35379 61490
mcs30_m3Dr4_s100_AB01 98394 46570 38035 61407
mcs30_m3Dr4_s100_AB02 103488 33691 38617 55517
mcs30_m3Dr4_s100_AB03 83209 33233 28154 86198
mcs30_m3Dr4_s100_AB04 86398 35858 28398 50121
mcs30_m3Dr4_s100_AB05 70619 18755 23365 47060
mcs30_m3Dr4_s100_AB06 109075 40810 32278 58941
mcs30_m3Dr4_s100_AB07 89707 27241 33515 66522
mcs30_m3Dr4_s100_AB08 98360 38121 36653 98711
mcs30_m3Dr4_s100_AB09 91191 36942 26450 48999
mcs30_m3Dr4_s25_AB00 4 0 12 3
mcs30_m3Dr4_s25_AB01 4 0 9 2
mcs30_m3Dr4_s25_AB02 5 0 8 2
mcs30_m3Dr4_s25_AB03 4 0 9 5
mcs30_m3Dr4_s25_AB04 6 0 8 4
mcs30_m3Dr4_s25_AB05 4 0 9 4
mcs30_m3Dr4_s25_AB06 5 0 7 2
mcs30_m3Dr4_s25_AB07 5 0 10 2
mcs30_m3Dr4_s25_AB08 5 0 8 2
mcs30_m3Dr4_s25_AB09 5 0 8 4
mcs30_m3Dr4_s30_AB00 6 0 43 46
mcs30_m3Dr4_s30_AB01 4 0 35 21
mcs30_m3Dr4_s30_AB02 2 0 35 30
mcs30_m3Dr4_s30_AB03 2 0 38 22
mcs30_m3Dr4_s30_AB04 4 0 40 34
mcs30_m3Dr4_s30_AB05 3 0 34 42
mcs30_m3Dr4_s30_AB06 4 0 40 30
mcs30_m3Dr4_s30_AB07 3 0 43 41
mcs30_m3Dr4_s30_AB08 2 0 27 22
mcs30_m3Dr4_s30_AB09 5 0 31 34
mcs30_m3Dr4_s40_AB00 11 0 42 30
mcs30_m3Dr4_s40_AB01 14 0 37 22
mcs30_m3Dr4_s40_AB02 11 0 66 38
mcs30_m3Dr4_s40_AB03 14 0 38 21
mcs30_m3Dr4_s40_AB04 10 0 54 30
mcs30_m3Dr4_s40_AB05 11 0 55 38
mcs30_m3Dr4_s40_AB06 15 0 35 34
mcs30_m3Dr4_s40_AB07 12 0 51 34
mcs30_m3Dr4_s40_AB08 14 0 42 23
mcs30_m3Dr4_s40_AB09 13 0 51 33
mcs30_m3Dr4_s70_AB00 1012 1797 466 2760
mcs30_m3Dr4_s70_AB01 11052 9995 1917 12690
mcs30_m3Dr4_s70_AB02 10304 14275 3275 25819
mcs30_m3Dr4_s70_AB03 6711 6065 1136 6174
mcs30_m3Dr4_s70_AB04 4880 7352 1693 14350
mcs30_m3Dr4_s70_AB05 14969 12370 6000 14099
mcs30_m3Dr4_s70_AB06 16183 17954 3266 28314
mcs30_m3Dr4_s70_AB07 7576 12377 958 13670
mcs30_m3Dr4_s70_AB08 2124 4400 351 7263
mcs30_m3Dr4_s70_AB09 14557 13856 2217 27974
mcs30_m3Dr4_s80_AB00 47927 20071 10672 28428
mcs30_m3Dr4_s80_AB01 71460 16186 14577 38297
mcs30_m3Dr4_s80_AB02 84717 26523 24070 31148
mcs30_m3Dr4_s80_AB03 51273 23146 16654 26142
mcs30_m3Dr4_s80_AB04 55296 19159 20115 21654
mcs30_m3Dr4_s80_AB05 64196 25269 17355 26673
mcs30_m3Dr4_s80_AB06 66836 17645 18054 22308
mcs30_m3Dr4_s80_AB07 116565 33294 42221 64324
mcs30_m3Dr4_s80_AB08 82110 18810 30596 27414
mcs30_m3Dr4_s80_AB09 64298 21288 24661 56097
mcs30_m3Dr4_s90_AB00 175774 40926 57422 77658
mcs30_m3Dr4_s90_AB01 258885 33655 94120 40523
mcs30_m3Dr4_s90_AB02 274738 42623 121276 70939
mcs30_m3Dr4_s90_AB03 145804 36672 46676 39882
mcs30_m3Dr4_s90_AB04 194579 31300 74650 102350
mcs30_m3Dr4_s90_AB05 102421 21185 35206 31240
mcs30_m3Dr4_s90_AB06 403887 50500 191150 100754
mcs30_m3Dr4_s90_AB07 57240 13063 18286 24491
mcs30_m3Dr4_s90_AB08 114549 32844 33203 39522
mcs30_m3Dr4_s90_AB09 204451 31402 76310 35387
mcs30_m3Dr6_s100_AB00 77617 39502 19366 65281
mcs30_m3Dr6_s100_AB01 121585 48915 34064 153665
mcs30_m3Dr6_s100_AB02 111525 47458 28093 41970
mcs30_m3Dr6_s100_AB03 113863 49510 35325 127797
mcs30_m3Dr6_s100_AB04 49434 18305 16959 41517
mcs30_m3Dr6_s100_AB05 67785 42833 17970 31381
mcs30_m3Dr6_s100_AB06 84845 31271 21102 100074
mcs30_m3Dr6_s100_AB07 59097 25859 16968 28833
mcs30_m3Dr6_s100_AB08 91024 28382 20294 76717
mcs30_m3Dr6_s100_AB09 90166 33602 28618 61191
mcs30_m3Dr6_s25_AB00 8 0 10 2
mcs30_m3Dr6_s25_AB01 4 0 6 4
mcs30_m3Dr6_s25_AB02 7 0 14 3
mcs30_m3Dr6_s25_AB03 8 0 10 4
mcs30_m3Dr6_s25_AB04 5 0 6 3
mcs30_m3Dr6_s25_AB05 6 0 8 5
mcs30_m3Dr6_s25_AB06 4 0 6 3
mcs30_m3Dr6_s25_AB07 5 0 9 3
mcs30_m3Dr6_s25_AB08 6 0 12 4
mcs30_m3Dr6_s25_AB09 5 0 7 4
mcs30_m3Dr6_s30_AB00 3 0 41 26
mcs30_m3Dr6_s30_AB01 4 0 40 41
mcs30_m3Dr6_s30_AB02 2 0 31 21
mcs30_m3Dr6_s30_AB03 5 0 38 42
mcs30_m3Dr6_s30_AB04 6 0 38 26
mcs30_m3Dr6_s30_AB05 2 0 38 29
mcs30_m3Dr6_s30_AB06 3 0 46 22
mcs30_m3Dr6_s30_AB07 6 0 31 25
mcs30_m3Dr6_s30_AB08 4 0 38 34
mcs30_m3Dr6_s30_AB09 5 0 35 22
mcs30_m3Dr6_s40_AB00 10 0 38 24
mcs30_m3Dr6_s40_AB01 13 0 35 29
mcs30_m3Dr6_s40_AB02 9 0 38 25
mcs30_m3Dr6_s40_AB03 11 0 47 26
mcs30_m3Dr6_s40_AB04 10 0 35 30
mcs30_m3Dr6_s40_AB05 10 0 49 21
mcs30_m3Dr6_s40_AB06 17 0 48 38
mcs30_m3Dr6_s40_AB07 14 0 40 18
mcs30_m3Dr6_s40_AB08 9 0 39 30
mcs30_m3Dr6_s40_AB09 16 0 58 22
mcs30_m3Dr6_s70_AB00 17425 19531 3386 26458
mcs30_m3Dr6_s70_AB01 11711 8501 4034 9990
mcs30_m3Dr6_s70_AB02 6977 3051 1558 3281
mcs30_m3Dr6_s70_AB03 16910 22222 5249 21365
mcs30_m3Dr6_s70_AB04 5773 3526 1585 5174
mcs30_m3Dr6_s70_AB05 18558 10918 4393 16452
mcs30_m3Dr6_s70_AB06 7815 8269 1683 9954
mcs30_m3Dr6_s70_AB07 1600 4777 280 4657
mcs30_m3Dr6_s70_AB08 3132 7107 864 15485
mcs30_m3Dr6_s70_AB09 9984 14419 2301 19677
mcs30_m3Dr6_s80_AB00 41253 14560 9951 16092
mcs30_m3Dr6_s80_AB01 106353 62293 24657 85182
mcs30_m3Dr6_s80_AB02 76844 34555 16633 57585
mcs30_m3Dr6_s80_AB03 48087 26469 18520 37110
mcs30_m3Dr6_s80_AB04 74860 38022 19166 39662
mcs30_m3Dr6_s80_AB05 112433 34578 30695 64646
mcs30_m3Dr6_s80_AB06 63405 32149 16474 64537
mcs30_m3Dr6_s80_AB07 92447 33894 24296 106458
mcs30_m3Dr6_s80_AB08 65253 14434 16258 19774
mcs30_m3Dr6_s80_AB09 83420 33288 22242 40690
mcs30_m3Dr6_s90_AB00 109625 25414 34918 34603
mcs30_m3Dr6_s90_AB01 195636 41956 86630 53380
mcs30_m3Dr6_s90_AB02 182910 40545 68810 58526
mcs30_m3Dr6_s90_AB03 232814 29775 90334 53407
mcs30_m3Dr6_s90_AB04 220518 38651 76098 56451
mcs30_m3Dr6_s90_AB05 95873 21796 26946 23203
mcs30_m3Dr6_s90_AB06 122625 21011 34486 38447
mcs30_m3Dr6_s90_AB07 156810 27475 58494 87222
mcs30_m3Dr6_s90_AB08 207028 41171 100125 82809
mcs30_m3Dr6_s90_AB09 245799 48654 107884 85252
mcs30_m4D_s50_AB00 111 10 130 33
mcs30_m4D_s50_AB01 105 21 150 62
mcs30_m4D_s50_AB02 72 25 118 46
mcs30_m4D_s50_AB03 51 12 105 38
mcs30_m4D_s50_AB04 47 9 111 30
mcs30_m4D_s50_AB05 92 26 107 40
mcs30_m4D_s50_AB06 119 27 134 48
mcs30_m4D_s50_AB07 131 22 138 49
mcs30_m4D_s50_AB08 71 15 127 38
mcs30_m4D_s50_AB09 80 11 98 37
mcs30_m4D_s60_AB00 55 21 87 34
mcs30_m4D_s60_AB01 72 20 80 44
mcs30_m4D_s60_AB02 49 20 81 29
mcs30_m4D_s60_AB03 45 16 90 41
mcs30_m4D_s60_AB04 36 25 75 29
mcs30_m4D_s60_AB05 53 26 87 46
mcs30_m4D_s60_AB06 79 19 76 42
mcs30_m4D_s60_AB07 46 15 86 34
mcs30_m4D_s60_AB08 43 14 78 42
mcs30_m4D_s60_AB09 62 8 90 32
mcs30_m4D_s70_AB00 71 17 118 34
mcs30_m4D_s70_AB01 96 16 136 56
mcs30_m4D_s70_AB02 113 13 115 29
mcs30_m4D_s70_AB03 75 10 139 41
mcs30_m4D_s70_AB04 79 22 119 28
mcs30_m4D_s70_AB05 106 16 82 43
mcs30_m4D_s70_AB06 86 14 161 61
mcs30_m4D_s70_AB07 120 24 153 46
mcs30_m4D_s70_AB08 83 19 135 67
mcs30_m4D_s70_AB09 99 25 130 67
mcs30_m4D_s80_AB00 167 31 142 50
mcs30_m4D_s80_AB01 115 14 230 46
mcs30_m4D_s80_AB02 157 22 182 46
mcs30_m4D_s80_AB03 132 12 230 44
mcs30_m4D_s80_AB04 158 23 188 35
mcs30_m4D_s80_AB05 175 20 155 46
mcs30_m4D_s80_AB06 158 22 245 42
mcs30_m4D_s80_AB07 141 24 186 41
mcs30_m4D_s80_AB08 113 9 198 35
mcs30_m4D_s80_AB09 170 20 184 38
mcs30_m4D_s90_AB00 286 19 213 36
mcs30_m4D_s90_AB01 253 27 362 38
mcs30_m4D_s90_AB02 262 41 174 58
mcs30_m4D_s90_AB03 201 12 207 46
mcs30_m4D_s90_AB04 231 25 282 29
mcs30_m4D_s90_AB05 282 13 200 28
mcs30_m4D_s90_AB06 315 29 215 50
mcs30_m4D_s90_AB07 298 20 366 46
mcs30_m4D_s90_AB08 188 29 278 29
mcs30_m4D_s90_AB09 305 17 246 66
mcs30_m4Dr2_s50_AB00 97 22 81 25
mcs30_m4Dr2_s50_AB01 83 19 84 42
mcs30_m4Dr2_s50_AB02 106 24 144 66
mcs30_m4Dr2_s50_AB03 76 11 124 42
mcs30_m4Dr2_s50_AB04 55 7 81 27
mcs30_m4Dr2_s50_AB05 136 38 106 41
mcs30_m4Dr2_s50_AB06 69 26 113 33
mcs30_m4Dr2_s50_AB07 97 17 86 39
mcs30_m4Dr2_s50_AB08 87 33 106 37
mcs30_m4Dr2_s50_AB09 74 16 75 38
mcs30_m4Dr2_s60_AB00 46 8 74 33
mcs30_m4Dr2_s60_AB01 68 30 102 45
mcs30_m4Dr2_s60_AB02 48 15 91 42
mcs30_m4Dr2_s60_AB03 110 21 97 50
mcs30_m4Dr2_s60_AB04 71 22 66 50
mcs30_m4Dr2_s60_AB05 46 22 62 21
mcs30_m4Dr2_s60_AB06 86 19 118 45
mcs30_m4Dr2_s60_AB07 90 20 78 42
mcs30_m4Dr2_s60_AB08 54 30 88 46
mcs30_m4Dr2_s60_AB09 84 24 78 30
mcs30_m4Dr2_s70_AB00 101 7 74 24
mcs30_m4Dr2_s70_AB01 102 32 132 49
mcs30_m4Dr2_s70_AB02 65 13 123 46
mcs30_m4Dr2_s70_AB03 133 24 110 54
mcs30_m4Dr2_s70_AB04 119 35 87 41
mcs30_m4Dr2_s70_AB05 48 9 62 17
mcs30_m4Dr2_s70_AB06 130 30 138 50
mcs30_m4Dr2_s70_AB07 87 32 128 50
mcs30_m4Dr2_s70_AB08 120 23 147 41
mcs30_m4Dr2_s70_AB09 92 26 100 42
mcs30_m4Dr2_s80_AB00 119 14 105 25
mcs30_m4Dr2_s80_AB01 154 23 194 40
mcs30_m4Dr2_s80_AB02 167 39 133 46
mcs30_m4Dr2_s80_AB03 159 37 190 42
mcs30_m4Dr2_s80_AB04 310 72 194 85
mcs30_m4Dr2_s80_AB05 157 28 117 28
mcs30_m4Dr2_s80_AB06 234 19 208 50
mcs30_m4Dr2_s80_AB07 156 14 186 53
mcs30_m4Dr2_s80_AB08 179 30 186 53
mcs30_m4Dr2_s80_AB09 121 8 131 41
mcs30_m4Dr2_s90_AB00 256 28 175 25
mcs30_m4Dr2_s90_AB01 276 21 329 56
mcs30_m4Dr2_s90_AB02 283 42 375 78
mcs30_m4Dr2_s90_AB03 311 22 350 50
mcs30_m4Dr2_s90_AB04 255 26 176 32
mcs30_m4Dr2_s90_AB05 258 38 185 25
mcs30_m4Dr2_s90_AB06 299 17 294 70
mcs30_m4Dr2_s90_AB07 256 17 251 39
mcs30_m4Dr2_s90_AB08 405 30 344 46
mcs30_m4Dr2_s90_AB09 252 21 164 41
mcs30_m4Dr4_s50_AB00 69 13 93 25
mcs30_m4Dr4_s50_AB01 120 29 140 38
mcs30_m4Dr4_s50_AB02 100 24 106 61
mcs30_m4Dr4_s50_AB03 63 13 99 24
mcs30_m4Dr4_s50_AB04 131 35 94 39
mcs30_m4Dr4_s50_AB05 64 22 62 31
mcs30_m4Dr4_s50_AB06 115 39 170 41
mcs30_m4Dr4_s50_AB07 59 11 96 43
mcs30_m4Dr4_s50_AB08 68 18 93 37
mcs30_m4Dr4_s50_AB09 138 37 91 30
mcs30_m4Dr4_s60_AB00 60 34 52 16
mcs30_m4Dr4_s60_AB01 135 47 129 83
mcs30_m4Dr4_s60_AB02 33 24 57 25
mcs30_m4Dr4_s60_AB03 68 34 70 38
mcs30_m4Dr4_s60_AB04 51 27 55 24
mcs30_m4Dr4_s60_AB05 90 33 63 18
mcs30_m4Dr4_s60_AB06 105 39 78 40
mcs30_m4Dr4_s60_AB07 25 7 47 25
mcs30_m4Dr4_s60_AB08 62 15 101 27
mcs30_m4Dr4_s60_AB09 88 20 61 25
mcs30_m4Dr4_s70_AB00 110 20 78 25
mcs30_m4Dr4_s70_AB01 112 23 107 42
mcs30_m4Dr4_s70_AB02 118 35 120 45
mcs30_m4Dr4_s70_AB03 174 40 92 50
mcs30_m4Dr4_s70_AB04 140 30 94 31
mcs30_m4Dr4_s70_AB05 154 21 72 42
mcs30_m4Dr4_s70_AB06 184 26 106 94
mcs30_m4Dr4_s70_AB07 70 20 84 26
mcs30_m4Dr4_s70_AB08 72 15 67 24
mcs30_m4Dr4_s70_AB09 98 17 90 17
mcs30_m4Dr4_s80_AB00 103 18 103 21
mcs30_m4Dr4_s80_AB01 156 44 143 62
mcs30_m4Dr4_s80_AB02 142 30 137 47
mcs30_m4Dr4_s80_AB03 184 34 116 49
mcs30_m4Dr4_s80_AB04 364 55 177 45
mcs30_m4Dr4_s80_AB05 285 37 124 57
mcs30_m4Dr4_s80_AB06 202 40 162 68
mcs30_m4Dr4_s80_AB07 166 41 116 26
mcs30_m4Dr4_s80_AB08 188 34 160 28
mcs30_m4Dr4_s80_AB09 194 43 132 34
mcs30_m4Dr4_s90_AB00 308 22 178 46
mcs30_m4Dr4_s90_AB01 326 22 236 56
mcs30_m4Dr4_s90_AB02 320 15 198 22
mcs30_m4Dr4_s90_AB03 283 32 166 49
mcs30_m4Dr4_s90_AB04 317 43 178 33
mcs30_m4Dr4_s90_AB05 167 24 158 22
mcs30_m4Dr4_s90_AB06 550 73 292 44
mcs30_m4Dr4_s90_AB07 316 20 222 31
mcs30_m4Dr4_s90_AB08 694 111 273 121
mcs30_m4Dr4_s90_AB09 343 32 214 40
mcs30_m4Dr6_s50_AB00 145 30 76 26
mcs30_m4Dr6_s50_AB01 63 10 85 26
mcs30_m4Dr6_s50_AB02 112 32 99 28
mcs30_m4Dr6_s50_AB03 119 11 109 22
mcs30_m4Dr6_s50_AB04 84 12 65 26
mcs30_m4Dr6_s50_AB05 115 17 86 19
mcs30_m4Dr6_s50_AB06 48 23 82 24
mcs30_m4Dr6_s50_AB07 153 66 96 43
mcs30_m4Dr6_s50_AB08 60 21 73 29
mcs30_m4Dr6_s50_AB09 90 31 95 26
mcs30_m4Dr6_s60_AB00 79 34 56 33
mcs30_m4Dr6_s60_AB01 81 23 40 24
mcs30_m4Dr6_s60_AB02 54 25 68 25
mcs30_m4Dr6_s60_AB03 57 27 44 28
mcs30_m4Dr6_s60_AB04 99 41 58 24
mcs30_m4Dr6_s60_AB05 75 25 35 18
mcs30_m4Dr6_s60_AB06 68 20 58 22
mcs30_m4Dr6_s60_AB07 91 23 49 21
mcs30_m4Dr6_s60_AB08 76 30 56 28
mcs30_m4Dr6_s60_AB09 102 34 63 38
mcs30_m4Dr6_s70_AB00 181 55 87 29
mcs30_m4Dr6_s70_AB01 119 31 74 18
mcs30_m4Dr6_s70_AB02 121 42 82 33
mcs30_m4Dr6_s70_AB03 113 36 81 37
mcs30_m4Dr6_s70_AB04 139 41 82 51
mcs30_m4Dr6_s70_AB05 178 18 87 31
mcs30_m4Dr6_s70_AB06 152 45 97 34
mcs30_m4Dr6_s70_AB07 112 35 94 32
mcs30_m4Dr6_s70_AB08 105 21 77 24
mcs30_m4Dr6_s70_AB09 86 13 67 25
mcs30_m4Dr6_s80_AB00 194 26 117 19
mcs30_m4Dr6_s80_AB01 134 20 102 23
mcs30_m4Dr6_s80_AB02 157 23 102 28
mcs30_m4Dr6_s80_AB03 267 59 161 38
mcs30_m4Dr6_s80_AB04 171 32 118 25
mcs30_m4Dr6_s80_AB05 370 45 168 39
mcs30_m4Dr6_s80_AB06 200 49 143 40
mcs30_m4Dr6_s80_AB07 217 40 120 33
mcs30_m4Dr6_s80_AB08 137 21 120 17
mcs30_m4Dr6_s80_AB09 217 45 125 38
mcs30_m4Dr6_s90_AB00 302 49 165 41
mcs30_m4Dr6_s90_AB01 359 48 224 47
mcs30_m4Dr6_s90_AB02 279 33 207 30
mcs30_m4Dr6_s90_AB03 280 20 190 22
mcs30_m4Dr6_s90_AB04 288 24 205 42
mcs30_m4Dr6_s90_AB05 279 36 190 34
mcs30_m4Dr6_s90_AB06 185 22 182 26
mcs30_m4Dr6_s90_AB07 272 35 180 23
mcs30_m4Dr6_s90_AB08 505 69 206 41
mcs30_m4Dr6_s90_AB09 342 29 240 51
mcs30_r001_s100_AB00 1768 861 1661 951
mcs30_r001_s100_AB01 11940 2977 19173 4511
mcs30_r001_s100_AB02 545 249 599 319
mcs30_r001_s100_AB03 1063 266 1194 189
mcs30_r001_s100_AB04 1568 705 1594 449
mcs30_r001_s100_AB05 1806 562 918 634
mcs30_r001_s100_AB06 775 423 911 306
mcs30_r001_s100_AB07 919 314 604 341
mcs30_r001_s100_AB08 914 326 320 261
mcs30_r001_s100_AB09 4495 2037 4278 2284
mcs30_r005_s100_AB00 219 1369 104 1386
mcs30_r005_s100_AB01 396 1255 166 1615
mcs30_r005_s100_AB02 750 1910 218 2550
mcs30_r005_s100_AB03 129 560 108 802
mcs30_r005_s100_AB04 1773 5198 835 13417
mcs30_r005_s100_AB05 791 2322 260 4840
mcs30_r005_s100_AB06 296 972 125 1233
mcs30_r005_s100_AB07 621 1900 249 1571
mcs30_r005_s100_AB08 1842 800 397 1031
mcs30_r005_s100_AB09 289 261 187 323
mcs30_r005_s20_AB00 1 0 6 2
mcs30_r005_s20_AB01 1 0 5 2
mcs30_r005_s20_AB02 2 0 4 2
mcs30_r005_s20_AB03 2 0 8 1
mcs30_r005_s20_AB04 1 0 4 2
mcs30_r005_s20_AB05 3 0 5 1
mcs30_r005_s20_AB06 1 0 7 0
mcs30_r005_s20_AB07 2 0 6 2
mcs30_r005_s20_AB08 1 0 6 2
mcs30_r005_s20_AB09 2 0 6 1
mcs30_r005_s25_AB00 5 0 8 2
mcs30_r005_s25_AB01 5 0 6 1
mcs30_r005_s25_AB02 6 0 11 4
mcs30_r005_s25_AB03 4 0 13 1
mcs30_r005_s25_AB04 6 0 8 2
mcs30_r005_s25_AB05 5 0 9 1
mcs30_r005_s25_AB06 4 0 7 1
mcs30_r005_s25_AB07 5 0 9 3
mcs30_r005_s25_AB08 5 0 8 2
mcs30_r005_s25_AB09 4 0 8 2
mcs30_r005_s30_AB00 3 0 33 16
mcs30_r005_s30_AB01 5 0 18 18
mcs30_r005_s30_AB02 6 0 26 25
mcs30_r005_s30_AB03 2 0 38 21
mcs30_r005_s30_AB04 5 0 30 16
mcs30_r005_s30_AB05 2 0 21 13
mcs30_r005_s30_AB06 4 0 19 16
mcs30_r005_s30_AB07 5 0 15 20
mcs30_r005_s30_AB08 5 0 33 20
mcs30_r005_s30_AB09 6 0 22 23
mcs30_r005_s35_AB00 8 0 27 18
mcs30_r005_s35_AB01 10 0 19 9
mcs30_r005_s35_AB02 7 0 23 25
mcs30_r005_s35_AB03 6 0 41 13
mcs30_r005_s35_AB04 8 0 30 18
mcs30_r005_s35_AB05 4 0 18 9
mcs30_r005_s35_AB06 8 0 27 13
mcs30_r005_s35_AB07 5 0 34 13
mcs30_r005_s35_AB08 6 0 27 18
mcs30_r005_s35_AB09 6 0 26 24
mcs30_r005_s40_AB00 12 0 24 14
mcs30_r005_s40_AB01 13 0 26 13
mcs30_r005_s40_AB02 10 0 28 7
mcs30_r005_s40_AB03 9 0 31 25
mcs30_r005_s40_AB04 9 0 34 13
mcs30_r005_s40_AB05 13 0 25 13
mcs30_r005_s40_AB06 15 0 30 5
mcs30_r005_s40_AB07 15 0 25 17
mcs30_r005_s40_AB08 9 0 28 11
mcs30_r005_s40_AB09 10 0 29 25
mcs30_r005_s50_AB00 35 1 49 18
mcs30_r005_s50_AB01 30 1 42 21
mcs30_r005_s50_AB02 30 2 49 18
mcs30_r005_s50_AB03 30 0 54 14
mcs30_r005_s50_AB04 42 3 53 14
mcs30_r005_s50_AB05 33 2 41 14
mcs30_r005_s50_AB06 39 3 52 16
mcs30_r005_s50_AB07 42 0 59 16
mcs30_r005_s50_AB08 50 1 58 25
mcs30_r005_s50_AB09 30 1 51 25
mcs30_r005_s60_AB00 25 5 33 22
mcs30_r005_s60_AB01 25 1 35 16
mcs30_r005_s60_AB02 20 2 38 20
mcs30_r005_s60_AB03 27 4 39 16
