instance clique james-cpp-max clique-par/t32 james-cpp-max-par/t32
mcs30_b06m_s50_AB07 100001 100000 100007 100002
mcs30_b06m_s50_AB08 100000 100000 100007 100002
mcs30_b06m_s50_AB09 100000 100000 100006 100002
mcs30_b09_s35_AB00 100000 80734 100004 12151
mcs30_b09_s35_AB01 100000 51293 100004 6235
mcs30_b09_s35_AB02 100000 76461 100004 14588
mcs30_b09_s35_AB03 100000 39083 100004 5686
mcs30_b09_s35_AB04 100000 80769 100004 12863
mcs30_b09_s35_AB05 100000 42141 100004 6850
mcs30_b09_s35_AB06 100000 95293 100005 13882
mcs30_b09_s35_AB07 100000 50683 100004 6174
mcs30_b09_s35_AB08 100000 33705 100004 6027
mcs30_b09_s35_AB09 100000 30094 100004 4237
mcs30_b09_s40_AB00 100000 100000 100004 100002
mcs30_b09_s40_AB01 100000 100000 100005 100002
mcs30_b09_s40_AB02 100000 100000 100005 100002
mcs30_b09_s40_AB03 100000 100000 100004 100002
mcs30_b09_s40_AB04 100000 100000 100004 100002
mcs30_b09_s40_AB05 100000 100000 100005 100002
mcs30_b09_s40_AB06 100000 100000 100005 100002
mcs30_b09_s40_AB07 100000 100000 100005 100002
mcs30_b09_s40_AB08 100000 100000 100004 100002
mcs30_b09_s40_AB09 100000 100000 100004 100002
mcs30_b09_s50_AB00 100000 100000 100007 100001
mcs30_b09_s50_AB01 100000 100000 100006 100002
mcs30_b09_s50_AB02 100000 100000 100006 100001
mcs30_b09_s50_AB03 100000 100000 100006 100002
mcs30_b09_s50_AB04 100000 100000 100006 100002
mcs30_b09_s50_AB05 100000 100000 100005 100002
mcs30_b09_s50_AB06 100000 100000 100006 100001
mcs30_b09_s50_AB07 100000 100000 100006 100002
mcs30_b09_s50_AB08 100000 100000 100005 100002
mcs30_b09_s50_AB09 100000 100000 100005 100001
mcs30_b09m_s35_AB00 100000 75227 100004 14168
mcs30_b09m_s35_AB01 100000 80629 100004 15589
mcs30_b09m_s35_AB02 100000 100000 100004 36519
mcs30_b09m_s35_AB03 100000 59686 100004 10964
mcs30_b09m_s35_AB04 100000 100000 100004 39468
mcs30_b09m_s35_AB05 100000 75901 100004 14696
mcs30_b09m_s35_AB06 100000 100000 100004 38508
mcs30_b09m_s35_AB07 100000 69740 100004 15674
mcs30_b09m_s35_AB08 100000 70640 100004 15996
mcs30_b09m_s35_AB09 100000 100000 100004 50981
mcs30_b09m_s40_AB00 100000 100000 100005 100001
mcs30_b09m_s40_AB01 100000 100000 100004 100002
mcs30_b09m_s40_AB02 100000 100000 100004 100001
mcs30_b09m_s40_AB03 100000 100000 100005 100002
mcs30_b09m_s40_AB04 100000 100000 100005 100003
mcs30_b09m_s40_AB05 100000 100000 100005 100001
mcs30_b09m_s40_AB06 100000 100000 100005 100002
mcs30_b09m_s40_AB07 100000 100000 100005 100002
mcs30_b09m_s40_AB08 100000 100000 100005 100002
mcs30_b09m_s40_AB09 100000 100000 100004 100001
mcs30_b09m_s50_AB00 100000 100000 100006 100002
mcs30_b09m_s50_AB01 100000 100000 100005 100001
mcs30_b09m_s50_AB02 100000 100000 100007 100001
mcs30_b09m_s50_AB03 100000 100000 100005 100001
mcs30_b09m_s50_AB04 100000 100000 100006 100002
mcs30_b09m_s50_AB05 100000 100000 100006 100001
mcs30_b09m_s50_AB06 100000 100000 100006 100001
mcs30_b09m_s50_AB07 100000 100000 100005 100002
mcs30_b09m_s50_AB08 100000 100000 100006 100001
mcs30_b09m_s50_AB09 100000 100000 100006 100001
mcs30_m2D_s30_AB00 100000 3197 23539 448
mcs30_m2D_s30_AB01 100000 1833 18951 176
mcs30_m2D_s30_AB02 100000 9040 43213 624
mcs30_m2D_s30_AB03 100000 4198 41316 278
mcs30_m2D_s30_AB04 100000 1634 27188 132
mcs30_m2D_s30_AB05 100000 3376 33165 216
mcs30_m2D_s30_AB06 100000 2103 51410 109
mcs30_m2D_s30_AB07 100000 2974 23005 324
mcs30_m2D_s30_AB08 100000 2361 51796 125
mcs30_m2D_s30_AB09 100000 4260 86385 307
mcs30_m2D_s50_AB00 100001 100000 100006 100001
mcs30_m2D_s50_AB01 100001 100000 100006 100001
mcs30_m2D_s50_AB02 100000 100000 100005 100002
mcs30_m2D_s50_AB03 100000 100000 100006 100001
mcs30_m2D_s50_AB04 100000 100000 100006 100001
mcs30_m2D_s50_AB05 100000 100000 100005 100002
mcs30_m2D_s50_AB06 100000 100000 100007 100002
mcs30_m2D_s50_AB07 100000 100000 100006 100002
mcs30_m2D_s50_AB08 100000 100000 100006 100002
mcs30_m2D_s50_AB09 100000 100000 100006 100001
mcs30_m2Dr2_s30_AB00 100000 1626 44314 196
mcs30_m2Dr2_s30_AB01 100000 3191 100003 366
mcs30_m2Dr2_s30_AB02 100000 3168 31072 200
mcs30_m2Dr2_s30_AB03 100000 4680 52770 475
mcs30_m2Dr2_s30_AB04 100000 2321 76921 246
mcs30_m2Dr2_s30_AB05 100000 1565 62327 184
mcs30_m2Dr2_s30_AB06 100000 4844 57248 407
mcs30_m2Dr2_s30_AB07 100000 2701 79023 210
mcs30_m2Dr2_s30_AB08 100000 1275 29218 85
mcs30_m2Dr2_s30_AB09 100000 4123 14987 322
mcs30_m2Dr2_s50_AB00 100000 100000 100005 100002
mcs30_m2Dr2_s50_AB01 100000 100000 100006 100002
mcs30_m2Dr2_s50_AB02 100000 100000 100006 100002
mcs30_m2Dr2_s50_AB03 100001 100000 100006 100001
mcs30_m2Dr2_s50_AB04 100000 100000 100006 100001
mcs30_m2Dr2_s50_AB05 100000 100000 100006 100002
mcs30_m2Dr2_s50_AB06 100000 100000 100006 100002
mcs30_m2Dr2_s50_AB07 100000 100000 100006 100001
mcs30_m2Dr2_s50_AB08 100000 100000 100005 100001
mcs30_m2Dr2_s50_AB09 100001 100000 100006 100001
mcs30_m2Dr4_s30_AB00 100000 7382 54644 640
mcs30_m2Dr4_s30_AB01 100000 4237 58548 436
mcs30_m2Dr4_s30_AB02 100000 4822 72432 409
mcs30_m2Dr4_s30_AB03 100000 2483 31459 150
mcs30_m2Dr4_s30_AB04 100000 4964 85551 450
mcs30_m2Dr4_s30_AB05 100000 2789 25490 199
mcs30_m2Dr4_s30_AB06 100000 7131 60203 397
mcs30_m2Dr4_s30_AB07 100000 8461 28734 661
mcs30_m2Dr4_s30_AB08 100000 1581 27682 133
mcs30_m2Dr4_s30_AB09 100000 2452 57008 286
mcs30_m2Dr4_s50_AB00 100001 100000 100006 100001
mcs30_m2Dr4_s50_AB01 100000 100000 100006 100002
mcs30_m2Dr4_s50_AB02 100000 100000 100006 100002
mcs30_m2Dr4_s50_AB03 100000 100000 100006 100002
mcs30_m2Dr4_s50_AB04 100001 100000 100005 100001
mcs30_m2Dr4_s50_AB05 100000 100000 100006 100001
mcs30_m2Dr4_s50_AB06 100000 100000 100006 100002
mcs30_m2Dr4_s50_AB07 100000 100000 100006 100001
mcs30_m2Dr4_s50_AB08 100000 100000 100005 100001
mcs30_m2Dr4_s50_AB09 100000 100000 100006 100002
mcs30_m2Dr6_s30_AB00 100000 4054 41500 287
mcs30_m2Dr6_s30_AB01 100000 2779 82406 353
mcs30_m2Dr6_s30_AB02 100000 5146 49701 432
mcs30_m2Dr6_s30_AB03 100000 1361 31783 206
mcs30_m2Dr6_s30_AB04 100000 4090 39175 264
mcs30_m2Dr6_s30_AB05 100000 8474 90659 1007
mcs30_m2Dr6_s30_AB06 100000 9281 94205 705
mcs30_m2Dr6_s30_AB07 100000 2849 41435 368
mcs30_m2Dr6_s30_AB08 100000 5482 100003 526
mcs30_m2Dr6_s30_AB09 100000 4581 45097 364
mcs30_m2Dr6_s50_AB00 100001 100000 100005 100002
mcs30_m2Dr6_s50_AB01 100000 100000 100005 100002
mcs30_m2Dr6_s50_AB02 100000 100000 100006 100001
mcs30_m2Dr6_s50_AB03 100000 100000 100006 100001
mcs30_m2Dr6_s50_AB04 100000 100000 100006 100001
mcs30_m2Dr6_s50_AB05 100000 100000 100005 100002
mcs30_m2Dr6_s50_AB06 100000 100000 100006 100002
mcs30_m2Dr6_s50_AB07 100000 100000 100006 100001
mcs30_m2Dr6_s50_AB08 100000 100000 100006 100002
mcs30_m2Dr6_s50_AB09 100001 100000 100006 100001
mcs30_m3D_s25_AB00 43255 264 1638 28
mcs30_m3D_s25_AB01 45862 223 1684 28
mcs30_m3D_s25_AB02 68586 305 2908 35
mcs30_m3D_s25_AB03 36172 810 1539 58
mcs30_m3D_s25_AB04 44214 621 1898 44
mcs30_m3D_s25_AB05 37524 384 1739 49
mcs30_m3D_s25_AB06 84248 632 3511 51
mcs30_m3D_s25_AB07 40304 484 1268 58
mcs30_m3D_s25_AB08 30357 227 1367 28
mcs30_m3D_s25_AB09 44061 341 1916 45
mcs30_m3D_s30_AB00 100000 3909 100003 510
mcs30_m3D_s30_AB01 100000 6454 100004 517
mcs30_m3D_s30_AB02 100000 5151 60065 433
mcs30_m3D_s30_AB03 100000 1346 27879 183
mcs30_m3D_s30_AB04 100000 4868 38615 278
mcs30_m3D_s30_AB05 100000 7631 58648 304
mcs30_m3D_s30_AB06 100000 4541 43314 388
mcs30_m3D_s30_AB07 100000 3694 48289 373
mcs30_m3D_s30_AB08 100000 4221 59089 342
mcs30_m3D_s30_AB09 100000 7523 37319 445
mcs30_m3D_s40_AB00 100000 100000 100005 37952
mcs30_m3D_s40_AB01 100000 100000 100004 71487
mcs30_m3D_s40_AB02 100000 100000 100005 57762
mcs30_m3D_s40_AB03 100000 100000 100005 44701
mcs30_m3D_s40_AB04 100000 100000 100004 17636
mcs30_m3D_s40_AB05 100000 100000 100005 35116
mcs30_m3D_s40_AB06 100000 100000 100004 42760
mcs30_m3D_s40_AB07 100000 100000 100004 96379
mcs30_m3D_s40_AB08 100000 100000 100004 63022
mcs30_m3D_s40_AB09 100000 100000 100004 41350
mcs30_m3Dr2_s25_AB00 12510 127 847 27
mcs30_m3Dr2_s25_AB01 34016 505 1406 44
mcs30_m3Dr2_s25_AB02 65953 603 2579 48
mcs30_m3Dr2_s25_AB03 29014 287 1287 34
mcs30_m3Dr2_s25_AB04 25329 446 1222 36
mcs30_m3Dr2_s25_AB05 24408 277 1127 33
mcs30_m3Dr2_s25_AB06 38974 526 2004 52
mcs30_m3Dr2_s25_AB07 23512 449 1150 51
mcs30_m3Dr2_s25_AB08 26075 524 1058 51
mcs30_m3Dr2_s25_AB09 38097 347 1758 39
mcs30_m3Dr2_s30_AB00 100000 2539 58140 292
mcs30_m3Dr2_s30_AB01 100000 2902 68207 242
mcs30_m3Dr2_s30_AB02 100000 4948 75501 393
mcs30_m3Dr2_s30_AB03 100000 7005 36587 631
mcs30_m3Dr2_s30_AB04 100000 2833 71910 375
mcs30_m3Dr2_s30_AB05 100000 5171 58618 559
mcs30_m3Dr2_s30_AB06 100000 6370 75637 581
mcs30_m3Dr2_s30_AB07 100000 3879 55287 344
mcs30_m3Dr2_s30_AB08 100000 5428 100004 535
mcs30_m3Dr2_s30_AB09 100000 9029 70388 855
mcs30_m3Dr2_s40_AB00 100000 100000 100004 70533
mcs30_m3Dr2_s40_AB01 100000 100000 100005 73082
mcs30_m3Dr2_s40_AB02 100000 100000 100005 100002
mcs30_m3Dr2_s40_AB03 100000 100000 100004 76219
mcs30_m3Dr2_s40_AB04 100000 100000 100004 58134
mcs30_m3Dr2_s40_AB05 100000 100000 100004 100002
mcs30_m3Dr2_s40_AB06 100000 100000 100004 100002
mcs30_m3Dr2_s40_AB07 100000 100000 100004 100002
mcs30_m3Dr2_s40_AB08 100000 100000 100005 94925
mcs30_m3Dr2_s40_AB09 100000 100000 100005 92562
mcs30_m3Dr4_s25_AB00 51790 593 2203 62
mcs30_m3Dr4_s25_AB01 31805 258 1451 34
mcs30_m3Dr4_s25_AB02 36304 597 1118 46
mcs30_m3Dr4_s25_AB03 31233 736 1410 66
mcs30_m3Dr4_s25_AB04 23601 399 1329 42
mcs30_m3Dr4_s25_AB05 33323 552 1382 62
mcs30_m3Dr4_s25_AB06 24277 327 1157 31
mcs30_m3Dr4_s25_AB07 32138 527 1394 47
mcs30_m3Dr4_s25_AB08 27058 436 1234 53
mcs30_m3Dr4_s25_AB09 31173 398 1147 58
mcs30_m3Dr4_s30_AB00 100000 6875 70901 418
mcs30_m3Dr4_s30_AB01 100000 5658 76337 648
mcs30_m3Dr4_s30_AB02 100000 3575 54545 622
mcs30_m3Dr4_s30_AB03 100000 6941 60634 448
mcs30_m3Dr4_s30_AB04 100000 10352 77239 978
mcs30_m3Dr4_s30_AB05 100000 6976 84712 1023
mcs30_m3Dr4_s30_AB06 100000 12964 36962 751
mcs30_m3Dr4_s30_AB07 100000 7930 100003 588
mcs30_m3Dr4_s30_AB08 100000 4926 53767 534
mcs30_m3Dr4_s30_AB09 100000 4475 57231 286
mcs30_m3Dr4_s40_AB00 100000 100000 100005 100002
mcs30_m3Dr4_s40_AB01 100000 100000 100004 100001
mcs30_m3Dr4_s40_AB02 100000 100000 100005 67173
mcs30_m3Dr4_s40_AB03 100000 100000 100005 100002
mcs30_m3Dr4_s40_AB04 100000 100000 100005 100003
mcs30_m3Dr4_s40_AB05 100000 100000 100005 100002
mcs30_m3Dr4_s40_AB06 100000 100000 100004 87550
mcs30_m3Dr4_s40_AB07 100000 100000 100004 96070
mcs30_m3Dr4_s40_AB08 100000 100000 100004 100001
mcs30_m3Dr4_s40_AB09 100000 100000 100005 100003
mcs30_m3Dr6_s25_AB00 50388 858 2152 109
mcs30_m3Dr6_s25_AB01 49696 785 1993 70
mcs30_m3Dr6_s25_AB02 26767 293 1242 53
mcs30_m3Dr6_s25_AB03 38495 415 1369 54
mcs30_m3Dr6_s25_AB04 29108 955 1437 72
mcs30_m3Dr6_s25_AB05 40027 629 1550 58
mcs30_m3Dr6_s25_AB06 32791 382 1264 62
mcs30_m3Dr6_s25_AB07 19354 389 931 59
mcs30_m3Dr6_s25_AB08 46525 706 2046 70
mcs30_m3Dr6_s25_AB09 43146 458 1810 57
mcs30_m3Dr6_s30_AB00 100000 4052 56238 686
mcs30_m3Dr6_s30_AB01 100000 7599 68458 957
mcs30_m3Dr6_s30_AB02 100000 7074 43700 672
mcs30_m3Dr6_s30_AB03 100000 8323 44089 762
mcs30_m3Dr6_s30_AB04 100000 7239 49320 424
mcs30_m3Dr6_s30_AB05 100000 8122 77929 707
mcs30_m3Dr6_s30_AB06 100000 6705 70494 687
mcs30_m3Dr6_s30_AB07 100000 8613 68446 984
mcs30_m3Dr6_s30_AB08 100001 4674 54767 607
mcs30_m3Dr6_s30_AB09 100000 12678 88847 869
mcs30_m3Dr6_s40_AB00 100000 100000 100004 100002
mcs30_m3Dr6_s40_AB01 100000 100000 100005 100001
mcs30_m3Dr6_s40_AB02 100000 100000 100004 96878
mcs30_m3Dr6_s40_AB03 100000 100000 100005 100002
mcs30_m3Dr6_s40_AB04 100000 100000 100004 100002
mcs30_m3Dr6_s40_AB05 100000 100000 100005 100003
mcs30_m3Dr6_s40_AB06 100000 100000 100004 100002
mcs30_m3Dr6_s40_AB07 100000 100000 100005 100002
mcs30_m3Dr6_s40_AB08 100000 100000 100004 100002
mcs30_m3Dr6_s40_AB09 100000 100000 100004 100002
mcs30_m4D_s50_AB00 100000 100000 100006 100002
mcs30_m4D_s50_AB01 100000 100000 100006 100001
mcs30_m4D_s50_AB02 100000 100000 100006 100002
mcs30_m4D_s50_AB03 100000 100000 100006 100001
mcs30_m4D_s50_AB04 100000 100000 100006 100002
mcs30_m4D_s50_AB05 100000 100000 100005 100001
mcs30_m4D_s50_AB06 100000 100000 100005 100002
mcs30_m4D_s50_AB07 100000 100000 100005 100002
mcs30_m4D_s50_AB08 100000 100000 100006 100001
mcs30_m4D_s50_AB09 100000 100000 100006 100001
mcs30_m4Dr2_s50_AB00 100000 100000 100005 100002
mcs30_m4Dr2_s50_AB01 100001 100000 100006 100001
mcs30_m4Dr2_s50_AB02 100000 100000 100006 100002
mcs30_m4Dr2_s50_AB03 100000 100000 100006 100001
mcs30_m4Dr2_s50_AB04 100000 100000 100007 100002
mcs30_m4Dr2_s50_AB05 100000 100000 100006 100002
mcs30_m4Dr2_s50_AB06 100000 100000 100006 100001
mcs30_m4Dr2_s50_AB07 100000 100000 100005 100001
mcs30_m4Dr2_s50_AB08 100000 100000 100006 100001
mcs30_m4Dr2_s50_AB09 100000 100000 100006 100001
mcs30_m4Dr4_s50_AB00 100000 100000 100007 100001
mcs30_m4Dr4_s50_AB01 100000 100000 100005 100001
mcs30_m4Dr4_s50_AB02 100000 100000 100005 100001
mcs30_m4Dr4_s50_AB03 100001 100000 100006 100001
mcs30_m4Dr4_s50_AB04 100000 100000 100005 100001
mcs30_m4Dr4_s50_AB05 100000 100000 100005 100002
mcs30_m4Dr4_s50_AB06 100000 100000 100006 100001
mcs30_m4Dr4_s50_AB07 100000 100000 100006 100002
mcs30_m4Dr4_s50_AB08 100000 100000 100007 100001
mcs30_m4Dr4_s50_AB09 100000 100000 100005 100002
mcs30_m4Dr6_s50_AB00 100000 100000 100006 100001
mcs30_m4Dr6_s50_AB01 100000 100000 100006 100001
mcs30_m4Dr6_s50_AB02 100000 100000 100006 100002
mcs30_m4Dr6_s50_AB03 100000 100000 100005 100001
mcs30_m4Dr6_s50_AB04 100000 100000 100006 100002
mcs30_m4Dr6_s50_AB05 100000 100000 100006 100001
mcs30_m4Dr6_s50_AB06 100000 100000 100006 100001
mcs30_m4Dr6_s50_AB07 100000 100000 100006 100002
mcs30_m4Dr6_s50_AB08 100000 100000 100006 100002
mcs30_m4Dr6_s50_AB09 100000 100000 100006 100001
mcs30_r005_s20_AB00 426 9 67 11
mcs30_r005_s20_AB01 780 26 87 13
mcs30_r005_s20_AB02 470 15 61 11
mcs30_r005_s20_AB03 377 21 62 11
mcs30_r005_s20_AB04 190 8 55 12
mcs30_r005_s20_AB05 214 48 72 39
mcs30_r005_s20_AB06 379 7 68 16
mcs30_r005_s20_AB07 465 24 77 14
mcs30_r005_s20_AB08 336 10 59 13
mcs30_r005_s20_AB09 259 8 64 11
mcs30_r005_s25_AB00 11340 34 787 14
mcs30_r005_s25_AB01 9573 136 513 23
mcs30_r005_s25_AB02 24353 122 786 18
mcs30_r005_s25_AB03 13927 137 646 21
mcs30_r005_s25_AB04 15653 79 654 20
mcs30_r005_s25_AB05 12802 136 711 17
mcs30_r005_s25_AB06 14399 142 779 23
mcs30_r005_s25_AB07 10589 173 607 27
mcs30_r005_s25_AB08 15841 761 905 86
mcs30_r005_s25_AB09 18332 383 993 37
mcs30_r005_s30_AB00 100000 2632 26833 307
mcs30_r005_s30_AB01 100000 1302 17817 158
mcs30_r005_s30_AB02 100000 1088 20950 142
mcs30_r005_s30_AB03 100000 2301 41030 46
mcs30_r005_s30_AB04 100000 5269 50463 321
mcs30_r005_s30_AB05 100000 3372 57072 319
mcs30_r005_s30_AB06 100000 5297 20689 420
mcs30_r005_s30_AB07 100000 2643 28307 285
mcs30_r005_s30_AB08 100000 1568 26646 101
mcs30_r005_s30_AB09 100000 2859 45019 184
mcs30_r005_s35_AB00 100000 19827 100004 2036
mcs30_r005_s35_AB01 100000 45671 100004 4532
mcs30_r005_s35_AB02 100000 33454 100005 2975
mcs30_r005_s35_AB03 100000 24156 100004 2406
mcs30_r005_s35_AB04 100000 100000 100004 9546
mcs30_r005_s35_AB05 100000 18859 100004 2654
mcs30_r005_s35_AB06 100000 27095 100004 1224
mcs30_r005_s35_AB07 100000 46256 100004 2499
mcs30_r005_s35_AB08 100000 48054 100003 4694
mcs30_r005_s35_AB09 100000 59257 100004 4802
mcs30_r005_s40_AB00 100000 100000 100004 100001
mcs30_r005_s40_AB01 100001 100000 100004 57254
mcs30_r005_s40_AB02 100000 100000 100005 67775
mcs30_r005_s40_AB03 100000 100000 100005 47376
mcs30_r005_s40_AB04 100000 100000 100004 17238
mcs30_r005_s40_AB05 100000 100000 100004 100001
mcs30_r005_s40_AB06 100000 100000 100005 37973
mcs30_r005_s40_AB07 100000 100000 100004 60964
mcs30_r005_s40_AB08 100000 100000 100004 86839
mcs30_r005_s40_AB09 100000 100000 100005 66059
mcs30_r005_s50_AB00 100000 100000 100005 100001
mcs30_r005_s50_AB01 100000 100000 100006 100001
mcs30_r005_s50_AB02 100001 100000 100006 100002
mcs30_r005_s50_AB03 100000 100000 100006 100001
mcs30_r005_s50_AB04 100000 100000 100006 100002
mcs30_r005_s50_AB05 100001 100000 100006 100001
mcs30_r005_s50_AB06 100000 100000 100006 100002
mcs30_r005_s50_AB07 100000 100000 100005 100002
mcs30_r005_s50_AB08 100000 100000 100006 100001
mcs30_r005_s50_AB09 100000 100000 100006 100002
mcs30_r01_s10_AB00 1 0 6 2
mcs30_r01_s10_AB01 1 0 5 4
mcs30_r01_s10_AB02 1 0 5 1
mcs30_r01_s10_AB03 2 0 6 6
mcs30_r01_s10_AB04 2 0 5 1
mcs30_r01_s10_AB05 2 0 5 2
mcs30_r01_s10_AB06 1 0 6 4
mcs30_r01_s10_AB07 1 0 5 3
mcs30_r01_s10_AB08 1 0 5 2
mcs30_r01_s10_AB09 1 0 5 5
mcs30_r01_s15_AB00 27 2 15 9
mcs30_r01_s15_AB01 22 2 15 10
mcs30_r01_s15_AB02 21 1 16 8
mcs30_r01_s15_AB03 31 2 18 10
mcs30_r01_s15_AB04 33 4 16 9
mcs30_r01_s15_AB05 29 1 18 11
mcs30_r01_s15_AB06 18 0 14 8
mcs30_r01_s15_AB07 23 0 17 9
mcs30_r01_s15_AB08 19 2 16 10
mcs30_r01_s15_AB09 24 1 15 12
mcs30_r01_s20_AB00 1557 81 108 20
mcs30_r01_s20_AB01 1098 42 98 17
mcs30_r01_s20_AB02 494 41 59 15
mcs30_r01_s20_AB03 855 30 78 16
mcs30_r01_s20_AB04 395 34 64 15
mcs30_r01_s20_AB05 449 22 56 17
mcs30_r01_s20_AB06 1226 58 91 18
mcs30_r01_s20_AB07 998 31 79 17
mcs30_r01_s20_AB08 1027 52 96 18
mcs30_r01_s20_AB09 726 33 77 13
mcs30_r01_s25_AB00 40087 591 1757 63
mcs30_r01_s25_AB01 46477 518 2200 46
mcs30_r01_s25_AB02 50925 559 2208 62
mcs30_r01_s25_AB03 52258 897 1992 78
mcs30_r01_s25_AB04 46826 223 2003 38
mcs30_r01_s25_AB05 64454 859 2752 93
mcs30_r01_s25_AB06 48541 771 2064 94
mcs30_r01_s25_AB07 28837 488 1301 60
mcs30_r01_s25_AB08 51851 806 2331 84
mcs30_r01_s25_AB09 40323 442 1815 50
mcs30_r01_s30_AB00 100000 11742 68331 1136
mcs30_r01_s30_AB01 100000 14826 76903 1899
mcs30_r01_s30_AB02 100000 3878 39892 579
mcs30_r01_s30_AB03 100000 15549 41150 1852
mcs30_r01_s30_AB04 100000 6385 62568 531
mcs30_r01_s30_AB05 100000 18190 86879 1805
mcs30_r01_s30_AB06 100000 11815 74252 1861
mcs30_r01_s30_AB07 100000 10579 66363 1547
mcs30_r01_s30_AB08 100000 11894 61893 1737
mcs30_r01_s30_AB09 100000 12109 78851 1557
mcs30_r01_s35_AB00 100000 100000 100005 33531
mcs30_r01_s35_AB01 100000 100000 100003 20745
mcs30_r01_s35_AB02 100000 100000 100005 20231
mcs30_r01_s35_AB03 100000 100000 100004 52502
mcs30_r01_s35_AB04 100000 100000 100004 27859
mcs30_r01_s35_AB05 100000 82141 100004 16926
mcs30_r01_s35_AB06 100000 100000 100004 32101
mcs30_r01_s35_AB07 100000 100000 100003 26370
mcs30_r01_s35_AB08 100000 100000 100004 25974
mcs30_r01_s35_AB09 100000 100000 100005 41632
mcs30_r01_s40_AB00 100000 100000 100004 100002
mcs30_r01_s40_AB01 100000 100000 100005 100002
mcs30_r01_s40_AB02 100000 100000 100004 100002
mcs30_r01_s40_AB03 100000 100000 100005 100001
mcs30_r01_s40_AB04 100000 100000 100005 100002
mcs30_r01_s40_AB05 100000 100000 100005 100001
mcs30_r01_s40_AB06 100000 100000 100005 100002
mcs30_r01_s40_AB07 100000 100000 100005 100002
mcs30_r01_s40_AB08 100000 100000 100005 100001
mcs30_r01_s40_AB09 100000 100000 100005 100002
mcs30_r01_s50_AB00 100000 100000 100006 100002
mcs30_r01_s50_AB01 100000 100000 100006 100002
mcs30_r01_s50_AB02 100000 100000 100005 100002
mcs30_r01_s50_AB03 100000 100000 100006 100002
mcs30_r01_s50_AB04 100001 100000 100005 100001
mcs30_r01_s50_AB05 100000 100000 100006 100002
mcs30_r01_s50_AB06 100000 100000 100006 100001
mcs30_r01_s50_AB07 100000 100000 100005 100002
mcs30_r01_s50_AB08 100001 100000 100006 100001
mcs30_r01_s50_AB09 100000 100000 100006 100002
mcs30_r02_s10_AB00 1 0 5 5
mcs30_r02_s10_AB01 2 0 5 4
mcs30_r02_s10_AB02 2 0 6 3
mcs30_r02_s10_AB03 1 0 5 4
mcs30_r02_s10_AB04 1 0 5 5
mcs30_r02_s10_AB05 1 0 6 3
mcs30_r02_s10_AB06 2 0 5 4
mcs30_r02_s10_AB07 1 0 6 4
mcs30_r02_s10_AB08 1 0 5 2
mcs30_r02_s10_AB09 1 0 5 5
mcs30_r02_s15_AB00 15 4 14 13
mcs30_r02_s15_AB01 22 2 12 10
mcs30_r02_s15_AB02 13 3 14 14
mcs30_r02_s15_AB03 16 3 14 13
mcs30_r02_s15_AB04 22 3 13 13
mcs30_r02_s15_AB05 24 3 12 14
mcs30_r02_s15_AB06 21 2 14 12
mcs30_r02_s15_AB07 14 3 13 11
mcs30_r02_s15_AB08 16 2 13 10
mcs30_r02_s15_AB09 14 3 14 12
mcs30_r02_s20_AB00 369 94 56 33
mcs30_r02_s20_AB01 462 77 49 30
mcs30_r02_s20_AB02 268 46 47 31
mcs30_r02_s20_AB03 473 61 56 32
mcs30_r02_s20_AB04 212 59 53 28
mcs30_r02_s20_AB05 468 121 59 33
mcs30_r02_s20_AB06 237 57 51 33
mcs30_r02_s20_AB07 314 106 49 34
mcs30_r02_s20_AB08 325 77 51 33
mcs30_r02_s20_AB09 388 76 56 35
mcs30_r02_s25_AB00 7999 1265 389 176
mcs30_r02_s25_AB01 12795 2666 608 357
mcs30_r02_s25_AB02 13260 2359 633 420
mcs30_r02_s25_AB03 10124 2231 507 324
mcs30_r02_s25_AB04 11100 1871 538 340
mcs30_r02_s25_AB05 10542 1547 506 262
mcs30_r02_s25_AB06 12710 2106 605 411
mcs30_r02_s25_AB07 10177 1676 498 303
mcs30_r02_s25_AB08 11332 1745 523 285
mcs30_r02_s25_AB09 13270 2383 599 380
mcs30_r02_s30_AB00 100000 35264 7487 7492
mcs30_r02_s30_AB01 100000 24934 7289 4111
mcs30_r02_s30_AB02 100000 17389 4863 3017
mcs30_r02_s30_AB03 100000 38982 9023 7938
mcs30_r02_s30_AB04 100000 28575 5780 3607
mcs30_r02_s30_AB05 100000 54420 12168 10621
mcs30_r02_s30_AB06 100000 24989 4710 3832
mcs30_r02_s30_AB07 100000 33637 6414 7168
mcs30_r02_s30_AB08 100000 40516 9250 7674
mcs30_r02_s30_AB09 100000 44683 8706 7907
mcs30_r02_s35_AB00 100000 100000 77197 53629
mcs30_r02_s35_AB01 100000 100000 100003 100002
mcs30_r02_s35_AB02 100000 100000 74618 45647
mcs30_r02_s35_AB03 100000 100000 100004 100003
mcs30_r02_s35_AB04 100000 100000 62045 45971
mcs30_r02_s35_AB05 100000 100000 87536 61433
mcs30_r02_s35_AB06 100000 100000 100003 72534
mcs30_r02_s35_AB07 100000 100000 65825 51540
mcs30_r02_s35_AB08 100000 100000 100003 100003
mcs30_r02_s35_AB09 100000 100000 93459 69226
mcs30_r02_s40_AB00 100000 100000 100004 100001
mcs30_r02_s40_AB01 100000 100000 100004 100001
mcs30_r02_s40_AB02 100000 100000 100005 100001
