instance clique james-cpp-max clique-par/t32 james-cpp-max-par/t32
mcs30_b06m_s35_AB02 1000000 127634 1000002 11839
mcs30_b06m_s35_AB03 1000000 46156 1000003 6542
mcs30_b06m_s35_AB04 1000000 29959 784997 2904
mcs30_b06m_s35_AB05 1000000 138638 1000002 19708
mcs30_b06m_s35_AB06 1000000 87341 1000003 14955
mcs30_b06m_s35_AB07 1000000 65340 1000003 9993
mcs30_b06m_s35_AB08 1000000 57190 1000003 7405
mcs30_b06m_s35_AB09 1000000 198439 1000003 26747
mcs30_b06m_s40_AB00 1000000 1000000 1000003 146233
mcs30_b06m_s40_AB01 1000000 741872 1000003 114202
mcs30_b06m_s40_AB02 1000000 1000000 1000004 106293
mcs30_b06m_s40_AB03 1000000 1000000 1000003 103473
mcs30_b06m_s40_AB04 1000000 516532 1000004 37201
mcs30_b06m_s40_AB05 1000000 667027 1000003 106473
mcs30_b06m_s40_AB06 1000000 950085 1000003 149724
mcs30_b06m_s40_AB07 1000000 1000000 1000003 266967
mcs30_b06m_s40_AB08 1000000 984431 1000002 104581
mcs30_b06m_s40_AB09 1000000 1000000 1000004 134191
mcs30_b06m_s50_AB00 1000000 1000000 1000005 1000001
mcs30_b06m_s50_AB01 1000000 1000000 1000004 1000001
mcs30_b06m_s50_AB02 1000000 1000000 1000003 1000001
mcs30_b06m_s50_AB03 1000000 1000000 1000004 1000001
mcs30_b06m_s50_AB04 1000000 1000000 1000003 1000001
mcs30_b06m_s50_AB05 1000000 1000000 1000004 1000001
mcs30_b06m_s50_AB06 1000000 1000000 1000004 1000001
mcs30_b06m_s50_AB07 1000000 1000000 1000003 1000001
mcs30_b06m_s50_AB08 1000000 1000000 1000003 1000001
mcs30_b06m_s50_AB09 1000000 1000000 1000003 1000001
mcs30_b09_s35_AB00 1000000 57614 790143 8249
mcs30_b09_s35_AB01 1000000 42860 1000002 5198
mcs30_b09_s35_AB02 1000000 54060 352782 10025
mcs30_b09_s35_AB03 1000000 27608 708537 3884
mcs30_b09_s35_AB04 1000000 56674 1000002 8295
mcs30_b09_s35_AB05 1000000 29586 1000010 4562
mcs30_b09_s35_AB06 1000000 79899 1000003 11753
mcs30_b09_s35_AB07 1000000 44769 313017 3931
mcs30_b09_s35_AB08 1000000 23797 592683 4367
mcs30_b09_s35_AB09 1000000 20842 1000003 2807
mcs30_b09_s40_AB00 1000000 900052 1000003 197044
mcs30_b09_s40_AB01 1000000 606660 1000003 121765
mcs30_b09_s40_AB02 1000000 680333 1000002 139771
mcs30_b09_s40_AB03 1000000 651175 1000003 137535
mcs30_b09_s40_AB04 1000000 581728 1000003 138661
mcs30_b09_s40_AB05 1000000 681873 1000003 118962
mcs30_b09_s40_AB06 1000000 601190 1000002 165332
mcs30_b09_s40_AB07 1000000 552364 1000003 144117
mcs30_b09_s40_AB08 1000000 780168 1000002 165265
mcs30_b09_s40_AB09 1000000 780655 1000004 152676
mcs30_b09_s50_AB00 1000000 1000000 1000003 1000001
mcs30_b09_s50_AB01 1000000 1000000 1000004 1000001
mcs30_b09_s50_AB02 1000000 1000000 1000005 1000001
mcs30_b09_s50_AB03 1000000 1000000 1000005 1000001
mcs30_b09_s50_AB04 1000000 1000000 1000003 1000001
mcs30_b09_s50_AB05 1000000 1000000 1000003 1000001
mcs30_b09_s50_AB06 1000000 1000000 1000004 1000001
mcs30_b09_s50_AB07 1000000 1000000 1000003 1000001
mcs30_b09_s50_AB08 1000000 1000000 1000005 1000001
mcs30_b09_s50_AB09 1000000 1000000 1000004 1000001
mcs30_b09m_s35_AB00 1000000 51402 239528 9324
mcs30_b09m_s35_AB01 1000000 68886 389607 13796
mcs30_b09m_s35_AB02 1000000 108250 460608 24592
mcs30_b09m_s35_AB03 1000000 42211 227792 7900
mcs30_b09m_s35_AB04 1000000 145994 575469 25704
mcs30_b09m_s35_AB05 1000000 54066 354452 10176
mcs30_b09m_s35_AB06 1000000 147227 604541 33507
mcs30_b09m_s35_AB07 1000000 49701 248929 10021
mcs30_b09m_s35_AB08 1000000 49911 263108 10857
mcs30_b09m_s35_AB09 1000000 137327 578778 34389
mcs30_b09m_s40_AB00 1000000 1000000 1000003 494084
mcs30_b09m_s40_AB01 1000000 729052 1000003 205805
mcs30_b09m_s40_AB02 1000000 1000000 1000003 509667
mcs30_b09m_s40_AB03 1000000 1000000 1000004 190511
mcs30_b09m_s40_AB04 1000000 661061 1000003 140355
mcs30_b09m_s40_AB05 1000000 1000000 1000003 248159
mcs30_b09m_s40_AB06 1000000 1000000 1000003 270952
mcs30_b09m_s40_AB07 1000000 755069 1000003 186268
mcs30_b09m_s40_AB08 1000000 688021 1000003 169220
mcs30_b09m_s40_AB09 1000000 1000000 1000004 240678
mcs30_b09m_s50_AB00 1000000 1000000 1000003 1000001
mcs30_b09m_s50_AB01 1000000 1000000 1000004 1000001
mcs30_b09m_s50_AB02 1000000 1000000 1000003 1000001
mcs30_b09m_s50_AB03 1000000 1000000 1000003 1000001
mcs30_b09m_s50_AB04 1000000 1000000 1000003 1000001
mcs30_b09m_s50_AB05 1000000 1000000 1000003 1000001
mcs30_b09m_s50_AB06 1000000 1000000 1000004 1000001
mcs30_b09m_s50_AB07 1000000 1000000 1000004 1000001
mcs30_b09m_s50_AB08 1000000 1000000 1000003 1000002
mcs30_b09m_s50_AB09 1000000 1000000 1000004 1000001
mcs30_m2D_s30_AB00 366598 2386 12812 263
mcs30_m2D_s30_AB01 435528 1718 12080 138
mcs30_m2D_s30_AB02 659184 6401 23534 401
mcs30_m2D_s30_AB03 429555 3141 22259 177
mcs30_m2D_s30_AB04 553770 1156 14449 159
mcs30_m2D_s30_AB05 774097 2775 18104 183
mcs30_m2D_s30_AB06 1000000 1766 34173 115
mcs30_m2D_s30_AB07 365967 2235 12561 214
mcs30_m2D_s30_AB08 464378 1661 28274 90
mcs30_m2D_s30_AB09 1000000 2991 47881 247
mcs30_m2D_s50_AB00 1000000 1000000 1000003 1000001
mcs30_m2D_s50_AB01 1000000 1000000 1000004 1000001
mcs30_m2D_s50_AB02 1000000 1000000 1000004 1000001
mcs30_m2D_s50_AB03 1000000 1000000 1000004 1000001
mcs30_m2D_s50_AB04 1000000 1000000 1000003 1000001
mcs30_m2D_s50_AB05 1000000 1000000 1000003 850031
mcs30_m2D_s50_AB06 1000000 1000000 1000005 1000001
mcs30_m2D_s50_AB07 1000000 1000000 1000003 1000001
mcs30_m2D_s50_AB08 1000000 1000000 1000004 1000001
mcs30_m2D_s50_AB09 1000000 1000000 1000004 1000002
mcs30_m2Dr2_s30_AB00 929268 1119 23935 140
mcs30_m2Dr2_s30_AB01 1000000 2814 87697 259
mcs30_m2Dr2_s30_AB02 508516 2202 16918 150
mcs30_m2Dr2_s30_AB03 806046 3574 29560 327
mcs30_m2Dr2_s30_AB04 1000000 1849 41975 162
mcs30_m2Dr2_s30_AB05 1000000 1359 33576 175
mcs30_m2Dr2_s30_AB06 1000000 4220 36680 267
mcs30_m2Dr2_s30_AB07 1000000 2115 42684 155
mcs30_m2Dr2_s30_AB08 520683 1032 15769 56
mcs30_m2Dr2_s30_AB09 193116 3227 8727 254
mcs30_m2Dr2_s50_AB00 1000000 1000000 1000003 1000001
mcs30_m2Dr2_s50_AB01 1000000 1000000 1000004 1000001
mcs30_m2Dr2_s50_AB02 1000000 1000000 1000003 1000001
mcs30_m2Dr2_s50_AB03 1000000 1000000 1000003 1000001
mcs30_m2Dr2_s50_AB04 1000000 1000000 1000005 1000001
mcs30_m2Dr2_s50_AB05 1000000 1000000 1000003 1000001
mcs30_m2Dr2_s50_AB06 1000000 1000000 1000005 1000001
mcs30_m2Dr2_s50_AB07 1000000 1000000 1000004 1000001
mcs30_m2Dr2_s50_AB08 1000000 1000000 1000004 1000001
mcs30_m2Dr2_s50_AB09 1000000 1000000 1000003 1000001
mcs30_m2Dr4_s30_AB00 976443 5395 29755 402
mcs30_m2Dr4_s30_AB01 923758 3690 37563 236
mcs30_m2Dr4_s30_AB02 1000000 3375 39552 291
mcs30_m2Dr4_s30_AB03 496569 1715 16672 107
mcs30_m2Dr4_s30_AB04 1000000 3855 47934 291
mcs30_m2Dr4_s30_AB05 350781 2081 13681 149
mcs30_m2Dr4_s30_AB06 1000000 6333 38943 309
mcs30_m2Dr4_s30_AB07 491517 5864 15894 408
mcs30_m2Dr4_s30_AB08 594907 1261 15026 69
mcs30_m2Dr4_s30_AB09 935342 1737 31325 221
mcs30_m2Dr4_s50_AB00 1000000 1000000 1000004 1000001
mcs30_m2Dr4_s50_AB01 1000000 1000000 1000005 1000001
mcs30_m2Dr4_s50_AB02 1000000 1000000 1000005 1000001
mcs30_m2Dr4_s50_AB03 1000000 1000000 1000004 1000001
mcs30_m2Dr4_s50_AB04 1000000 1000000 1000004 1000001
mcs30_m2Dr4_s50_AB05 1000000 1000000 1000004 1000001
mcs30_m2Dr4_s50_AB06 1000000 1000000 1000005 1000001
mcs30_m2Dr4_s50_AB07 1000000 1000000 1000003 1000001
mcs30_m2Dr4_s50_AB08 1000000 1000000 1000004 1000001
mcs30_m2Dr4_s50_AB09 1000000 1000000 1000003 1000001
mcs30_m2Dr6_s30_AB00 706142 3117 22597 211
mcs30_m2Dr6_s30_AB01 1000000 2396 54108 278
mcs30_m2Dr6_s30_AB02 886149 3615 26880 360
mcs30_m2Dr6_s30_AB03 575481 950 17335 153
mcs30_m2Dr6_s30_AB04 776767 2847 21649 198
mcs30_m2Dr6_s30_AB05 1000000 6304 50417 671
mcs30_m2Dr6_s30_AB06 1000000 7784 62200 547
mcs30_m2Dr6_s30_AB07 801881 2167 22509 241
mcs30_m2Dr6_s30_AB08 1000000 3857 64112 322
mcs30_m2Dr6_s30_AB09 752593 3223 24879 241
mcs30_m2Dr6_s50_AB00 1000000 1000000 1000004 1000001
mcs30_m2Dr6_s50_AB01 1000000 1000000 1000003 1000001
mcs30_m2Dr6_s50_AB02 1000000 1000000 1000004 1000001
mcs30_m2Dr6_s50_AB03 1000000 1000000 1000005 1000001
mcs30_m2Dr6_s50_AB04 1000000 1000000 1000004 1000001
mcs30_m2Dr6_s50_AB05 1000000 1000000 1000003 1000001
mcs30_m2Dr6_s50_AB06 1000000 1000000 1000004 1000001
mcs30_m2Dr6_s50_AB07 1000000 1000000 1000003 1000001
mcs30_m2Dr6_s50_AB08 1000000 1000000 1000003 1000001
mcs30_m2Dr6_s50_AB09 1000000 1000000 1000004 1000004
mcs30_m3D_s25_AB00 30110 237 1074 24
mcs30_m3D_s25_AB01 37470 223 1136 25
mcs30_m3D_s25_AB02 47870 302 1756 27
mcs30_m3D_s25_AB03 25151 779 983 41
mcs30_m3D_s25_AB04 31494 447 1210 28
mcs30_m3D_s25_AB05 26170 296 1067 31
mcs30_m3D_s25_AB06 70797 685 2319 36
mcs30_m3D_s25_AB07 27655 345 792 47
mcs30_m3D_s25_AB08 21707 256 815 21
mcs30_m3D_s25_AB09 30356 381 1110 26
mcs30_m3D_s30_AB00 1000000 2752 55618 325
mcs30_m3D_s30_AB01 1000000 5370 67613 406
mcs30_m3D_s30_AB02 1000000 3761 32424 300
mcs30_m3D_s30_AB03 478341 904 15068 140
mcs30_m3D_s30_AB04 673781 3639 21233 191
mcs30_m3D_s30_AB05 1000000 5380 32588 206
mcs30_m3D_s30_AB06 961304 3742 27650 326
mcs30_m3D_s30_AB07 837104 2601 26423 264
mcs30_m3D_s30_AB08 971286 2805 32150 253
mcs30_m3D_s30_AB09 659125 5723 20277 324
mcs30_m3D_s40_AB00 1000000 263255 1000003 22587
mcs30_m3D_s40_AB01 1000000 352441 1000003 55857
mcs30_m3D_s40_AB02 1000000 378910 1000004 33034
mcs30_m3D_s40_AB03 1000000 611418 1000002 25753
mcs30_m3D_s40_AB04 1000000 144506 1000003 9492
mcs30_m3D_s40_AB05 1000000 245740 1000003 22110
mcs30_m3D_s40_AB06 1000000 319482 1000003 32393
mcs30_m3D_s40_AB07 1000000 685276 1000003 43455
mcs30_m3D_s40_AB08 1000000 281321 1000003 34974
mcs30_m3D_s40_AB09 1000000 372110 1000003 21262
mcs30_m3Dr2_s25_AB00 8778 158 487 18
mcs30_m3Dr2_s25_AB01 28396 416 973 38
mcs30_m3Dr2_s25_AB02 45260 468 1512 31
mcs30_m3Dr2_s25_AB03 20350 233 832 25
mcs30_m3Dr2_s25_AB04 17837 415 735 25
mcs30_m3Dr2_s25_AB05 17302 194 721 22
mcs30_m3Dr2_s25_AB06 32201 469 1337 48
mcs30_m3Dr2_s25_AB07 16494 350 760 34
mcs30_m3Dr2_s25_AB08 17989 458 738 30
mcs30_m3Dr2_s25_AB09 26314 289 987 30
mcs30_m3Dr2_s30_AB00 1000000 1775 32132 222
mcs30_m3Dr2_s30_AB01 1000000 2553 44241 160
mcs30_m3Dr2_s30_AB02 1000000 3422 41343 287
mcs30_m3Dr2_s30_AB03 761320 4971 19959 406
mcs30_m3Dr2_s30_AB04 1000000 2154 40277 253
mcs30_m3Dr2_s30_AB05 923661 3644 31446 401
mcs30_m3Dr2_s30_AB06 1000000 5769 46911 384
mcs30_m3Dr2_s30_AB07 1000000 2714 30073 223
mcs30_m3Dr2_s30_AB08 1000000 4172 76178 360
mcs30_m3Dr2_s30_AB09 1000000 6564 38314 565
mcs30_m3Dr2_s40_AB00 1000000 386810 1000003 42089
mcs30_m3Dr2_s40_AB01 1000000 377705 1000003 50537
mcs30_m3Dr2_s40_AB02 1000000 1000000 1000002 221891
mcs30_m3Dr2_s40_AB03 1000000 527805 1000002 45108
mcs30_m3Dr2_s40_AB04 1000000 410258 1000003 34215
mcs30_m3Dr2_s40_AB05 1000000 723431 1000003 60838
mcs30_m3Dr2_s40_AB06 1000000 1000000 1000003 90289
mcs30_m3Dr2_s40_AB07 1000000 952393 1000003 64651
mcs30_m3Dr2_s40_AB08 1000000 439054 1000002 53374
mcs30_m3Dr2_s40_AB09 1000000 736701 1000004 49927
mcs30_m3Dr4_s25_AB00 35917 553 1329 49
mcs30_m3Dr4_s25_AB01 26701 245 1072 28
mcs30_m3Dr4_s25_AB02 24967 427 740 33
mcs30_m3Dr4_s25_AB03 22269 597 929 43
mcs30_m3Dr4_s25_AB04 16385 381 772 30
mcs30_m3Dr4_s25_AB05 23285 540 893 48
mcs30_m3Dr4_s25_AB06 20233 290 839 27
mcs30_m3Dr4_s25_AB07 22770 523 924 38
mcs30_m3Dr4_s25_AB08 18840 369 759 33
mcs30_m3Dr4_s25_AB09 21831 339 725 39
mcs30_m3Dr4_s30_AB00 1000000 5023 38758 263
mcs30_m3Dr4_s30_AB01 1000000 4926 49802 531
mcs30_m3Dr4_s30_AB02 1000000 2689 29126 371
mcs30_m3Dr4_s30_AB03 1000000 5102 33007 306
mcs30_m3Dr4_s30_AB04 1000000 7525 42359 640
mcs30_m3Dr4_s30_AB05 1000000 5076 47200 759
mcs30_m3Dr4_s30_AB06 763544 10827 23998 514
mcs30_m3Dr4_s30_AB07 1000000 5645 54170 421
mcs30_m3Dr4_s30_AB08 941046 3445 29134 367
mcs30_m3Dr4_s30_AB09 1000000 3288 31040 207
mcs30_m3Dr4_s40_AB00 1000000 639965 1000004 86745
mcs30_m3Dr4_s40_AB01 1000000 1000000 1000003 185562
mcs30_m3Dr4_s40_AB02 1000000 473904 1000003 40799
mcs30_m3Dr4_s40_AB03 1000000 919756 1000003 57717
mcs30_m3Dr4_s40_AB04 1000000 1000000 1000004 115452
mcs30_m3Dr4_s40_AB05 1000000 1000000 1000003 132471
mcs30_m3Dr4_s40_AB06 1000000 1000000 1000003 68646
mcs30_m3Dr4_s40_AB07 1000000 824855 1000003 60556
mcs30_m3Dr4_s40_AB08 1000000 1000000 1000004 171512
mcs30_m3Dr4_s40_AB09 1000000 702484 1000003 62556
mcs30_m3Dr6_s25_AB00 35111 610 1344 73
mcs30_m3Dr6_s25_AB01 40843 718 1413 68
mcs30_m3Dr6_s25_AB02 18576 263 788 38
mcs30_m3Dr6_s25_AB03 26790 393 872 48
mcs30_m3Dr6_s25_AB04 20499 842 972 61
mcs30_m3Dr6_s25_AB05 28102 462 958 40
mcs30_m3Dr6_s25_AB06 27089 287 899 49
mcs30_m3Dr6_s25_AB07 13469 353 620 48
mcs30_m3Dr6_s25_AB08 32399 568 1220 49
mcs30_m3Dr6_s25_AB09 30160 326 1121 54
mcs30_m3Dr6_s30_AB00 1000000 3003 30834 419
mcs30_m3Dr6_s30_AB01 1000000 6447 50477 789
mcs30_m3Dr6_s30_AB02 781983 5138 23869 501
mcs30_m3Dr6_s30_AB03 823871 5874 24335 477
mcs30_m3Dr6_s30_AB04 935111 5290 27291 275
mcs30_m3Dr6_s30_AB05 1000000 5750 42371 417
mcs30_m3Dr6_s30_AB06 1000000 5443 46059 537
mcs30_m3Dr6_s30_AB07 985616 6225 37461 639
mcs30_m3Dr6_s30_AB08 885715 3358 31432 396
mcs30_m3Dr6_s30_AB09 1000000 8894 48813 696
mcs30_m3Dr6_s40_AB00 1000000 540419 1000002 72727
mcs30_m3Dr6_s40_AB01 1000000 1000000 1000003 148041
mcs30_m3Dr6_s40_AB02 1000000 673741 1000003 59069
mcs30_m3Dr6_s40_AB03 1000000 1000000 1000003 90870
mcs30_m3Dr6_s40_AB04 1000000 625723 1000003 77660
mcs30_m3Dr6_s40_AB05 1000000 549189 1000002 83172
mcs30_m3Dr6_s40_AB06 1000000 1000000 1000003 144146
mcs30_m3Dr6_s40_AB07 1000000 627808 1000003 94033
mcs30_m3Dr6_s40_AB08 1000000 768426 1000003 67232
mcs30_m3Dr6_s40_AB09 1000000 680472 1000003 85423
mcs30_m4D_s50_AB00 1000000 1000000 1000003 1000001
mcs30_m4D_s50_AB01 1000000 1000000 1000004 1000001
mcs30_m4D_s50_AB02 1000000 1000000 1000005 1000001
mcs30_m4D_s50_AB03 1000000 1000000 1000004 1000001
mcs30_m4D_s50_AB04 1000000 1000000 1000004 1000001
mcs30_m4D_s50_AB05 1000000 1000000 1000003 1000001
mcs30_m4D_s50_AB06 1000000 1000000 1000004 1000001
mcs30_m4D_s50_AB07 1000000 1000000 1000003 1000001
mcs30_m4D_s50_AB08 1000000 1000000 1000004 1000001
mcs30_m4D_s50_AB09 1000000 1000000 1000004 1000001
mcs30_m4Dr2_s50_AB00 1000000 1000000 1000004 1000001
mcs30_m4Dr2_s50_AB01 1000000 1000000 1000004 1000001
mcs30_m4Dr2_s50_AB02 1000000 1000000 1000004 1000001
mcs30_m4Dr2_s50_AB03 1000000 1000000 1000003 1000004
mcs30_m4Dr2_s50_AB04 1000000 1000000 1000004 1000001
mcs30_m4Dr2_s50_AB05 1000000 1000000 1000004 885042
mcs30_m4Dr2_s50_AB06 1000000 1000000 1000003 1000001
mcs30_m4Dr2_s50_AB07 1000000 1000000 1000004 1000002
mcs30_m4Dr2_s50_AB08 1000000 1000000 1000004 1000001
mcs30_m4Dr2_s50_AB09 1000000 1000000 1000003 1000001
mcs30_m4Dr4_s50_AB00 1000000 1000000 1000003 1000002
mcs30_m4Dr4_s50_AB01 1000000 1000000 1000005 1000001
mcs30_m4Dr4_s50_AB02 1000000 1000000 1000003 1000001
mcs30_m4Dr4_s50_AB03 1000000 1000000 1000004 1000001
mcs30_m4Dr4_s50_AB04 1000000 1000000 1000004 1000001
mcs30_m4Dr4_s50_AB05 1000000 1000000 1000004 774285
mcs30_m4Dr4_s50_AB06 1000000 1000000 1000005 1000001
mcs30_m4Dr4_s50_AB07 1000000 1000000 1000005 1000001
mcs30_m4Dr4_s50_AB08 1000000 1000000 1000003 1000001
mcs30_m4Dr4_s50_AB09 1000000 1000000 1000003 1000001
mcs30_m4Dr6_s50_AB00 1000000 1000000 1000003 1000002
mcs30_m4Dr6_s50_AB01 1000000 1000000 1000004 1000001
mcs30_m4Dr6_s50_AB02 1000000 1000000 1000005 1000001
mcs30_m4Dr6_s50_AB03 1000000 1000000 1000003 1000001
mcs30_m4Dr6_s50_AB04 1000000 1000000 1000005 1000001
mcs30_m4Dr6_s50_AB05 1000000 1000000 1000003 1000001
mcs30_m4Dr6_s50_AB06 1000000 1000000 1000005 1000001
mcs30_m4Dr6_s50_AB07 1000000 1000000 1000004 1000001
mcs30_m4Dr6_s50_AB08 1000000 1000000 1000004 1000001
mcs30_m4Dr6_s50_AB09 1000000 1000000 1000004 1000001
mcs30_r005_s20_AB00 248 7 50 7
mcs30_r005_s20_AB01 664 39 97 12
mcs30_r005_s20_AB02 301 14 67 10
mcs30_r005_s20_AB03 334 15 54 11
mcs30_r005_s20_AB04 209 12 52 10
mcs30_r005_s20_AB05 181 64 76 40
mcs30_r005_s20_AB06 323 6 66 13
mcs30_r005_s20_AB07 409 17 102 12
mcs30_r005_s20_AB08 254 12 79 14
mcs30_r005_s20_AB09 186 13 77 12
mcs30_r005_s25_AB00 7725 47 597 11
mcs30_r005_s25_AB01 7863 116 433 21
mcs30_r005_s25_AB02 16691 151 605 19
mcs30_r005_s25_AB03 9718 130 532 14
mcs30_r005_s25_AB04 11023 90 484 12
mcs30_r005_s25_AB05 8723 148 557 13
mcs30_r005_s25_AB06 11967 96 642 23
mcs30_r005_s25_AB07 7298 125 511 24
mcs30_r005_s25_AB08 11092 586 586 81
mcs30_r005_s25_AB09 12641 417 659 34
mcs30_r005_s30_AB00 485774 2014 14843 177
mcs30_r005_s30_AB01 356053 1188 11619 145
mcs30_r005_s30_AB02 369015 766 11580 91
mcs30_r005_s30_AB03 732610 1843 22004 50
mcs30_r005_s30_AB04 597385 4051 29544 393
mcs30_r005_s30_AB05 877127 2793 30868 241
mcs30_r005_s30_AB06 362932 4845 13170 354
mcs30_r005_s30_AB07 383507 2127 14979 198
mcs30_r005_s30_AB08 484752 1358 14592 76
mcs30_r005_s30_AB09 767851 2238 24115 169
mcs30_r005_s35_AB00 1000000 14172 652905 1303
mcs30_r005_s35_AB01 1000000 38880 1000003 3986
mcs30_r005_s35_AB02 1000000 23821 713141 1979
mcs30_r005_s35_AB03 1000000 17090 443819 1546
mcs30_r005_s35_AB04 1000000 97295 1000003 5542
mcs30_r005_s35_AB05 1000000 13301 1000020 1315
mcs30_r005_s35_AB06 1000000 22905 1000003 971
mcs30_r005_s35_AB07 1000000 32660 1000002 1491
mcs30_r005_s35_AB08 1000000 33957 1000003 3093
mcs30_r005_s35_AB09 1000000 41869 929447 3323
mcs30_r005_s40_AB00 1000000 1000000 1000003 131578
mcs30_r005_s40_AB01 1000000 479479 1000002 40392
mcs30_r005_s40_AB02 1000000 498981 1000003 43626
mcs30_r005_s40_AB03 1000000 392686 1000003 31010
mcs30_r005_s40_AB04 1000000 155534 1000003 10141
mcs30_r005_s40_AB05 1000000 1000000 1000003 61499
mcs30_r005_s40_AB06 1000000 560856 1000003 30054
mcs30_r005_s40_AB07 1000000 378851 1000003 31968
mcs30_r005_s40_AB08 1000000 550244 1000003 53109
mcs30_r005_s40_AB09 1000000 638356 1000003 37542
mcs30_r005_s50_AB00 1000000 1000000 1000005 1000001
mcs30_r005_s50_AB01 1000000 1000000 1000005 1000001
mcs30_r005_s50_AB02 1000000 1000000 1000003 1000001
mcs30_r005_s50_AB03 1000000 1000000 1000004 1000001
mcs30_r005_s50_AB04 1000000 1000000 1000004 1000001
mcs30_r005_s50_AB05 1000000 1000000 1000005 1000001
mcs30_r005_s50_AB06 1000000 1000000 1000004 1000001
mcs30_r005_s50_AB07 1000000 1000000 1000003 1000001
mcs30_r005_s50_AB08 1000000 1000000 1000005 1000001
mcs30_r005_s50_AB09 1000000 1000000 1000003 1000001
mcs30_r01_s10_AB00 2 0 9 2
mcs30_r01_s10_AB01 2 0 9 6
mcs30_r01_s10_AB02 2 0 8 4
mcs30_r01_s10_AB03 2 0 10 7
mcs30_r01_s10_AB04 1 0 9 5
mcs30_r01_s10_AB05 1 0 8 3
mcs30_r01_s10_AB06 2 0 8 7
mcs30_r01_s10_AB07 2 0 8 3
mcs30_r01_s10_AB08 1 0 9 3
mcs30_r01_s10_AB09 2 0 8 8
mcs30_r01_s15_AB00 25 1 19 13
mcs30_r01_s15_AB01 29 3 21 14
mcs30_r01_s15_AB02 21 1 20 11
mcs30_r01_s15_AB03 34 4 26 13
mcs30_r01_s15_AB04 25 4 23 11
mcs30_r01_s15_AB05 32 2 25 12
mcs30_r01_s15_AB06 21 1 21 10
mcs30_r01_s15_AB07 19 1 21 13
mcs30_r01_s15_AB08 21 2 23 12
mcs30_r01_s15_AB09 23 1 23 12
mcs30_r01_s20_AB00 1153 67 104 19
mcs30_r01_s20_AB01 933 22 97 14
mcs30_r01_s20_AB02 329 39 73 13
mcs30_r01_s20_AB03 612 35 80 19
mcs30_r01_s20_AB04 320 15 64 14
mcs30_r01_s20_AB05 421 16 72 15
mcs30_r01_s20_AB06 995 79 101 22
mcs30_r01_s20_AB07 711 25 71 15
mcs30_r01_s20_AB08 788 60 116 23
mcs30_r01_s20_AB09 663 50 73 13
mcs30_r01_s25_AB00 27954 482 1221 47
mcs30_r01_s25_AB01 38707 431 1500 36
mcs30_r01_s25_AB02 35948 465 1443 43
mcs30_r01_s25_AB03 36345 688 1335 52
mcs30_r01_s25_AB04 32966 186 1310 27
mcs30_r01_s25_AB05 45287 634 1551 61
mcs30_r01_s25_AB06 40254 658 1424 74
mcs30_r01_s25_AB07 19789 346 841 38
mcs30_r01_s25_AB08 36089 564 1407 55
mcs30_r01_s25_AB09 28418 326 1093 35
mcs30_r01_s30_AB00 1000000 8307 38013 744
mcs30_r01_s30_AB01 1000000 12593 50151 1511
mcs30_r01_s30_AB02 664627 2714 21952 377
mcs30_r01_s30_AB03 815688 10834 22670 1210
mcs30_r01_s30_AB04 1000000 4606 33983 334
mcs30_r01_s30_AB05 1000000 12832 48916 1344
mcs30_r01_s30_AB06 1000000 10043 49280 1511
mcs30_r01_s30_AB07 1000000 7458 36721 1168
mcs30_r01_s30_AB08 1000000 8291 35047 1232
mcs30_r01_s30_AB09 1000000 8852 43363 1088
mcs30_r01_s35_AB00 1000000 233243 1000002 19753
mcs30_r01_s35_AB01 1000000 144516 912227 16766
mcs30_r01_s35_AB02 1000000 110503 1000002 13929
mcs30_r01_s35_AB03 1000000 198092 1000003 31616
mcs30_r01_s35_AB04 1000000 101446 929304 17922
mcs30_r01_s35_AB05 1000000 60220 815413 11533
mcs30_r01_s35_AB06 1000000 143250 1000002 25067
mcs30_r01_s35_AB07 1000000 124506 895393 17582
mcs30_r01_s35_AB08 1000000 95199 1000002 17127
mcs30_r01_s35_AB09 1000000 300886 1000002 26196
mcs30_r01_s40_AB00 1000000 1000000 1000002 285429
mcs30_r01_s40_AB01 1000000 1000000 1000004 268067
mcs30_r01_s40_AB02 1000000 955234 1000003 196450
mcs30_r01_s40_AB03 1000000 1000000 1000003 238057
mcs30_r01_s40_AB04 1000000 1000000 1000003 572466
mcs30_r01_s40_AB05 1000000 1000000 1000003 293127
mcs30_r01_s40_AB06 1000000 1000000 1000003 936116
mcs30_r01_s40_AB07 1000000 1000000 1000003 593251
mcs30_r01_s40_AB08 1000000 1000000 1000003 226013
mcs30_r01_s40_AB09 1000000 1000000 1000003 285908
mcs30_r01_s50_AB00 1000000 1000000 1000003 1000001
mcs30_r01_s50_AB01 1000000 1000000 1000004 1000001
mcs30_r01_s50_AB02 1000000 1000000 1000003 1000001
mcs30_r01_s50_AB03 1000000 1000000 1000003 1000001
mcs30_r01_s50_AB04 1000000 1000000 1000004 1000001
mcs30_r01_s50_AB05 1000000 1000000 1000004 1000000
mcs30_r01_s50_AB06 1000000 1000000 1000003 1000001
mcs30_r01_s50_AB07 1000000 1000000 1000004 1000001
mcs30_r01_s50_AB08 1000000 1000000 1000003 1000001
mcs30_r01_s50_AB09 1000000 1000000 1000004 1000001
mcs30_r02_s10_AB00 1 0 8 7
mcs30_r02_s10_AB01 1 0 10 5
